subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf1002,4,DMN,-8.0,-7,-0.1416696968452026,1,343
dmnelf1002,4,DMN,-6.0,-5,-0.1258879356800356,1,345
dmnelf1002,4,DMN,-4.0,-3,-0.11883609488920362,1,347
dmnelf1002,4,DMN,-2.0,-2,-0.11549734204691446,1,348
dmnelf1002,4,DMN,0.0,0,-0.05261582488294444,1,350
dmnelf1002,4,DMN,2.0,2,-0.021748176442754702,1,348
dmnelf1002,4,DMN,4.0,3,-0.018480751940501337,1,347
dmnelf1002,4,DMN,6.0,5,-0.04985294051496022,1,345
dmnelf1002,4,DMN,8.0,7,-0.014027695038860514,1,343
dmnelf1002,4,DMN,10.0,8,-0.0031237708850314423,1,342
dmnelf1002,4,CEN,-10.0,-8,-0.12141322302767552,1,342
dmnelf1002,4,CEN,-8.0,-7,-0.14295289160563543,1,343
dmnelf1002,4,CEN,-6.0,-5,-0.1944658553471964,1,345
dmnelf1002,4,CEN,-4.0,-3,-0.17340265971678773,1,347
dmnelf1002,4,CEN,-2.0,-2,-0.14401290166903138,1,348
dmnelf1002,4,CEN,0.0,0,-0.0668352408503434,1,350
dmnelf1002,4,CEN,2.0,2,-0.03478616368530596,1,348
dmnelf1002,4,CEN,4.0,3,-0.01068397789612536,1,347
dmnelf1002,4,CEN,6.0,5,-0.009917896576972235,1,345
dmnelf1002,4,CEN,8.0,7,-0.039710761809281674,1,343
dmnelf1002,4,CEN,10.0,8,-0.06763962997158354,1,342
dmnelf1002,5,DMN,-10.0,-8,-0.0805131332202238,1,342
dmnelf1002,5,DMN,-8.0,-7,-0.05273342559354886,1,343
dmnelf1002,5,DMN,-6.0,-5,-0.026334687730168654,1,345
dmnelf1002,5,DMN,-4.0,-3,-0.041431727847596855,1,347
dmnelf1002,5,DMN,-2.0,-2,-0.04275221149608137,1,348
dmnelf1002,5,DMN,0.0,0,-0.014904453648901247,1,350
dmnelf1002,5,DMN,2.0,2,0.06248982015929868,1,348
dmnelf1002,5,DMN,4.0,3,0.08270326887456149,1,347
dmnelf1002,5,DMN,6.0,5,-0.006660011162027306,1,345
dmnelf1002,5,DMN,8.0,7,-0.0540562572595538,1,343
dmnelf1002,5,DMN,10.0,8,-0.08955477488035304,1,342
dmnelf1002,5,CEN,-10.0,-8,-0.10747409134079067,1,342
dmnelf1002,5,CEN,-8.0,-7,-0.11429118911802995,1,343
dmnelf1002,5,CEN,-6.0,-5,-0.1575076874913881,1,345
dmnelf1002,5,CEN,-4.0,-3,-0.13966530320793608,1,347
dmnelf1002,5,CEN,-2.0,-2,-0.09641407686396412,1,348
dmnelf1002,5,CEN,0.0,0,0.005181537382381435,1,350
dmnelf1002,5,CEN,2.0,2,0.1178944304750738,1,348
dmnelf1002,5,CEN,4.0,3,0.17726428727032364,1,347
dmnelf1002,5,CEN,6.0,5,0.13978863147637807,1,345
dmnelf1002,5,CEN,8.0,7,0.0036602378896505965,1,343
dmnelf1002,5,CEN,10.0,8,-0.05647314159254806,1,342
dmnelf1002,6,DMN,-10.0,-8,-0.0033982322376867945,1,342
dmnelf1002,6,DMN,-8.0,-7,0.03327468826814174,1,343
dmnelf1002,6,DMN,-6.0,-5,0.07503528291729253,1,345
dmnelf1002,6,DMN,-4.0,-3,0.0800242472847994,1,347
dmnelf1002,6,DMN,-2.0,-2,0.0837716842947011,1,348
dmnelf1002,6,DMN,0.0,0,0.11967316469859149,1,350
dmnelf1002,6,DMN,2.0,2,0.23055341506204158,1,348
dmnelf1002,6,DMN,4.0,3,0.2570372516594785,1,347
dmnelf1002,6,DMN,6.0,5,0.13455593963871168,1,345
dmnelf1002,6,DMN,8.0,7,-0.002329324251652864,1,343
dmnelf1002,6,DMN,10.0,8,-0.06600124252694826,1,342
dmnelf1002,6,CEN,-10.0,-8,-0.03701094217111599,1,342
dmnelf1002,6,CEN,-8.0,-7,-0.026471391972673675,1,343
dmnelf1002,6,CEN,-6.0,-5,-0.029659432783110767,1,345
dmnelf1002,6,CEN,-4.0,-3,-0.022796968005318788,1,347
dmnelf1002,6,CEN,-2.0,-2,0.017608082464171178,1,348
dmnelf1002,6,CEN,0.0,0,0.129208910583428,1,350
dmnelf1002,6,CEN,2.0,2,0.2830571101852502,1,348
dmnelf1002,6,CEN,4.0,3,0.34342433573933095,1,347
dmnelf1002,6,CEN,6.0,5,0.2682967113200369,1,345
dmnelf1002,6,CEN,8.0,7,0.07781207316035309,1,343
dmnelf1002,6,CEN,10.0,8,0.003506138224783184,1,342
dmnelf1002,7,DMN,-10.0,-8,0.004475514016702887,1,342
dmnelf1002,7,DMN,-8.0,-7,0.053982157405761545,1,343
dmnelf1002,7,DMN,-6.0,-5,0.11143508997416084,1,345
dmnelf1002,7,DMN,-4.0,-3,0.13574126636487985,1,347
dmnelf1002,7,DMN,-2.0,-2,0.1375010602536898,1,348
dmnelf1002,7,DMN,0.0,0,0.16591985420240032,1,350
dmnelf1002,7,DMN,2.0,2,0.247225081603123,1,348
dmnelf1002,7,DMN,4.0,3,0.26475313715341964,1,347
dmnelf1002,7,DMN,6.0,5,0.15935016805434715,1,345
dmnelf1002,7,DMN,8.0,7,-0.013700437262470503,1,343
dmnelf1002,7,DMN,10.0,8,-0.09538902213830021,1,342
dmnelf1002,7,CEN,-10.0,-8,-0.020957977986048863,1,342
dmnelf1002,7,CEN,-8.0,-7,0.003368909147499072,1,343
dmnelf1002,7,CEN,-6.0,-5,0.028775613556565313,1,345
dmnelf1002,7,CEN,-4.0,-3,0.058806431405547144,1,347
dmnelf1002,7,CEN,-2.0,-2,0.09974780233793362,1,348
dmnelf1002,7,CEN,0.0,0,0.22598125809633138,1,350
dmnelf1002,7,CEN,2.0,2,0.3734590205611812,1,348
dmnelf1002,7,CEN,4.0,3,0.42007567951999086,1,347
dmnelf1002,7,CEN,6.0,5,0.31793279404124,1,345
dmnelf1002,7,CEN,8.0,7,0.0733898808337561,1,343
dmnelf1002,7,CEN,10.0,8,-0.021701072832467572,1,342
dmnelf1002,8,DMN,-10.0,-8,0.04570993778587076,1,342
dmnelf1002,8,DMN,-8.0,-7,0.10149531535629579,1,343
dmnelf1002,8,DMN,-6.0,-5,0.16651118908569054,1,345
dmnelf1002,8,DMN,-4.0,-3,0.17483712632510234,1,347
dmnelf1002,8,DMN,-2.0,-2,0.16511680252583094,1,348
dmnelf1002,8,DMN,0.0,0,0.16567798975586792,1,350
dmnelf1002,8,DMN,2.0,2,0.1836990223645373,1,348
dmnelf1002,8,DMN,4.0,3,0.19367537199046558,1,347
dmnelf1002,8,DMN,6.0,5,0.1060067958115995,1,345
dmnelf1002,8,DMN,8.0,7,-0.07934719177225621,1,343
dmnelf1002,8,DMN,10.0,8,-0.1745557822643335,1,342
dmnelf1002,8,CEN,-10.0,-8,-0.02081999009077127,1,342
dmnelf1002,8,CEN,-8.0,-7,0.009326560074705222,1,343
dmnelf1002,8,CEN,-6.0,-5,0.053442178160934085,1,345
dmnelf1002,8,CEN,-4.0,-3,0.09626050377476822,1,347
dmnelf1002,8,CEN,-2.0,-2,0.13502965510287449,1,348
dmnelf1002,8,CEN,0.0,0,0.26209651994052036,1,350
dmnelf1002,8,CEN,2.0,2,0.3697757344566222,1,348
dmnelf1002,8,CEN,4.0,3,0.40798119027733093,1,347
dmnelf1002,8,CEN,6.0,5,0.30958486575336097,1,345
dmnelf1002,8,CEN,8.0,7,0.036988206527849773,1,343
dmnelf1002,8,CEN,10.0,8,-0.07913923878345205,1,342
dmnelf1002,9,DMN,-10.0,-8,0.057924708985157364,1,342
dmnelf1002,9,DMN,-8.0,-7,0.07803221441365411,1,343
dmnelf1002,9,DMN,-6.0,-5,0.07319671487386693,1,345
dmnelf1002,9,DMN,-4.0,-3,0.038851804629736066,1,347
dmnelf1002,9,DMN,-2.0,-2,0.021400704947163462,1,348
dmnelf1002,9,DMN,0.0,0,0.06619333194417425,1,350
dmnelf1002,9,DMN,2.0,2,-0.016967338950965496,1,348
dmnelf1002,9,DMN,4.0,3,-0.022302087960366167,1,347
dmnelf1002,9,DMN,6.0,5,-0.07311117550921234,1,345
dmnelf1002,9,DMN,8.0,7,-0.14838723492341438,1,343
dmnelf1002,9,DMN,10.0,8,-0.20327658768775878,1,342
dmnelf1002,9,CEN,-10.0,-8,-0.07249347533313126,1,342
dmnelf1002,9,CEN,-8.0,-7,-0.0722365313113449,1,343
dmnelf1002,9,CEN,-6.0,-5,-0.061643973981783735,1,345
dmnelf1002,9,CEN,-4.0,-3,0.0015167233575568873,1,347
dmnelf1002,9,CEN,-2.0,-2,0.043644740874241424,1,348
dmnelf1002,9,CEN,0.0,0,0.15755553314746473,1,350
dmnelf1002,9,CEN,2.0,2,0.10811248859895216,1,348
dmnelf1002,9,CEN,4.0,3,0.1178405220330827,1,347
dmnelf1002,9,CEN,6.0,5,0.08656688262594973,1,345
dmnelf1002,9,CEN,8.0,7,-0.045498091961528736,1,343
dmnelf1002,9,CEN,10.0,8,-0.1252064008575198,1,342
