subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf004,1,DMN,4.0,3,0.0886665118094599,2,694
dmnelf004,1,DMN,6.0,5,0.07013445312820675,2,690
dmnelf004,1,DMN,8.0,7,0.07439543494383237,2,686
dmnelf004,1,DMN,10.0,8,0.07178560482640134,2,684
dmnelf004,1,CEN,-10.0,-8,-0.03010853854918941,2,684
dmnelf004,1,CEN,-8.0,-7,-0.01794651425013868,2,686
dmnelf004,1,CEN,-6.0,-5,0.02557607417989988,2,690
dmnelf004,1,CEN,-4.0,-3,0.035538590224176575,2,694
dmnelf004,1,CEN,-2.0,-2,0.025348769306028095,2,696
dmnelf004,1,CEN,0.0,0,0.0033713045174372154,2,700
dmnelf004,1,CEN,2.0,2,0.004116508996564305,2,696
dmnelf004,1,CEN,4.0,3,-0.005250514526959002,2,694
dmnelf004,1,CEN,6.0,5,-0.0053735101503932774,2,690
dmnelf004,1,CEN,8.0,7,0.01644033103109924,2,686
dmnelf004,1,CEN,10.0,8,0.01267612730648706,2,684
dmnelf004,2,DMN,-10.0,-8,-0.10249722477470315,2,684
dmnelf004,2,DMN,-8.0,-7,-0.1342777500019738,2,686
dmnelf004,2,DMN,-6.0,-5,-0.18069742983007658,2,690
dmnelf004,2,DMN,-4.0,-3,-0.1926548379819444,2,694
dmnelf004,2,DMN,-2.0,-2,-0.17023569179588574,2,696
dmnelf004,2,DMN,0.0,0,-0.10657559094203276,2,700
dmnelf004,2,DMN,2.0,2,-0.00441258349092104,2,696
dmnelf004,2,DMN,4.0,3,0.03308057273365749,2,694
dmnelf004,2,DMN,6.0,5,0.071034309561029,2,690
dmnelf004,2,DMN,8.0,7,0.046847645893818075,2,686
dmnelf004,2,DMN,10.0,8,0.041415236575897865,2,684
dmnelf004,2,CEN,-10.0,-8,-0.03733845517244119,2,684
dmnelf004,2,CEN,-8.0,-7,-0.045799323027399405,2,686
dmnelf004,2,CEN,-6.0,-5,-0.01846376191509968,2,690
dmnelf004,2,CEN,-4.0,-3,-0.003738476220686613,2,694
dmnelf004,2,CEN,-2.0,-2,-0.0036911349590112944,2,696
dmnelf004,2,CEN,0.0,0,-0.018536523800786107,2,700
dmnelf004,2,CEN,2.0,2,-0.04146130736524565,2,696
dmnelf004,2,CEN,4.0,3,-0.061793623531976434,2,694
dmnelf004,2,CEN,6.0,5,-0.0693115492698584,2,690
dmnelf004,2,CEN,8.0,7,-0.05858119894945163,2,686
dmnelf004,2,CEN,10.0,8,-0.0487708530983201,2,684
dmnelf004,3,DMN,-10.0,-8,-0.0925920474829903,2,684
dmnelf004,3,DMN,-8.0,-7,-0.11758857061773387,2,686
dmnelf004,3,DMN,-6.0,-5,-0.1482094183208624,2,690
dmnelf004,3,DMN,-4.0,-3,-0.15727074716744072,2,694
dmnelf004,3,DMN,-2.0,-2,-0.13039519663744684,2,696
dmnelf004,3,DMN,0.0,0,-0.06743645237094628,2,700
dmnelf004,3,DMN,2.0,2,0.011670505620939915,2,696
dmnelf004,3,DMN,4.0,3,0.04340392666915428,2,694
dmnelf004,3,DMN,6.0,5,0.08305414354891437,2,690
dmnelf004,3,DMN,8.0,7,0.06280865383520023,2,686
dmnelf004,3,DMN,10.0,8,0.0653987312621671,2,684
dmnelf004,3,CEN,-10.0,-8,-0.03203923660974554,2,684
dmnelf004,3,CEN,-8.0,-7,-0.03976915579680385,2,686
dmnelf004,3,CEN,-6.0,-5,-0.008391224165302757,2,690
dmnelf004,3,CEN,-4.0,-3,0.0037062815164592873,2,694
dmnelf004,3,CEN,-2.0,-2,0.004372315368546839,2,696
dmnelf004,3,CEN,0.0,0,-0.008780917098000801,2,700
dmnelf004,3,CEN,2.0,2,-0.039058166742884065,2,696
dmnelf004,3,CEN,4.0,3,-0.060019370083322324,2,694
dmnelf004,3,CEN,6.0,5,-0.06458237927607097,2,690
dmnelf004,3,CEN,8.0,7,-0.06714735681144855,2,686
dmnelf004,3,CEN,10.0,8,-0.0581406701013892,2,684
dmnelf004,4,DMN,-10.0,-8,-0.0759896031638663,2,684
dmnelf004,4,DMN,-8.0,-7,-0.08707879331934959,2,686
dmnelf004,4,DMN,-6.0,-5,-0.09476163580410878,2,690
dmnelf004,4,DMN,-4.0,-3,-0.0995842600060051,2,694
dmnelf004,4,DMN,-2.0,-2,-0.07165892913529921,2,696
dmnelf004,4,DMN,0.0,0,0.006720640315207441,2,700
dmnelf004,4,DMN,2.0,2,0.05579894604131027,2,696
dmnelf004,4,DMN,4.0,3,0.07437934941816754,2,694
dmnelf004,4,DMN,6.0,5,0.10338716060032883,2,690
dmnelf004,4,DMN,8.0,7,0.07721950444996675,2,686
dmnelf004,4,DMN,10.0,8,0.0753200264400372,2,684
dmnelf004,4,CEN,-10.0,-8,-0.017801274835803394,2,684
dmnelf004,4,CEN,-8.0,-7,-0.02338560137596089,2,686
dmnelf004,4,CEN,-6.0,-5,0.006940746027627674,2,690
dmnelf004,4,CEN,-4.0,-3,0.011215400892366853,2,694
dmnelf004,4,CEN,-2.0,-2,0.01055493430349794,2,696
dmnelf004,4,CEN,0.0,0,0.013129487671611439,2,700
dmnelf004,4,CEN,2.0,2,-0.015050986025285228,2,696
dmnelf004,4,CEN,4.0,3,-0.037585486095217634,2,694
dmnelf004,4,CEN,6.0,5,-0.043974319413458654,2,690
dmnelf004,4,CEN,8.0,7,-0.06190095121226442,2,686
dmnelf004,4,CEN,10.0,8,-0.0647684319011536,2,684
dmnelf004,5,DMN,-10.0,-8,-0.05491598888304721,2,684
dmnelf004,5,DMN,-8.0,-7,-0.03425800923158953,2,686
dmnelf004,5,DMN,-6.0,-5,0.033171199723071226,2,690
dmnelf004,5,DMN,-4.0,-3,0.015601678101582372,2,694
dmnelf004,5,DMN,-2.0,-2,0.02127467758534634,2,696
dmnelf004,5,DMN,0.0,0,0.10484306645216517,2,700
dmnelf004,5,DMN,2.0,2,0.12399784376928304,2,696
dmnelf004,5,DMN,4.0,3,0.13754566884599329,2,694
dmnelf004,5,DMN,6.0,5,0.15147580344592973,2,690
dmnelf004,5,DMN,8.0,7,0.11770348261858979,2,686
dmnelf004,5,DMN,10.0,8,0.0977660582706733,2,684
dmnelf004,5,CEN,-10.0,-8,0.015564617702767184,2,684
dmnelf004,5,CEN,-8.0,-7,0.0051655991657869075,2,686
dmnelf004,5,CEN,-6.0,-5,0.01221923415227508,2,690
dmnelf004,5,CEN,-4.0,-3,-0.013113314700975135,2,694
dmnelf004,5,CEN,-2.0,-2,-0.011273554612584065,2,696
dmnelf004,5,CEN,0.0,0,0.03096920476936188,2,700
dmnelf004,5,CEN,2.0,2,0.018938876068165456,2,696
dmnelf004,5,CEN,4.0,3,-0.01146594939166489,2,694
dmnelf004,5,CEN,6.0,5,-0.047497452609062525,2,690
dmnelf004,5,CEN,8.0,7,-0.08083778554368311,2,686
dmnelf004,5,CEN,10.0,8,-0.07733736555710227,2,684
dmnelf004,6,DMN,-10.0,-8,-0.10202508176740312,2,684
dmnelf004,6,DMN,-8.0,-7,-0.09225402298001142,2,686
dmnelf004,6,DMN,-6.0,-5,-0.03680535602622532,2,690
dmnelf004,6,DMN,-4.0,-3,-0.030404993516307603,2,694
dmnelf004,6,DMN,-2.0,-2,-0.03645438787342868,2,696
dmnelf004,6,DMN,0.0,0,0.042561832888480415,2,700
dmnelf004,6,DMN,2.0,2,0.10785317683476113,2,696
dmnelf004,6,DMN,4.0,3,0.1395809175003237,2,694
dmnelf004,6,DMN,6.0,5,0.10754637270274901,2,690
dmnelf004,6,DMN,8.0,7,0.07439336232444801,2,686
dmnelf004,6,DMN,10.0,8,0.049048018734579854,2,684
dmnelf004,6,CEN,-10.0,-8,-0.03282615980381151,2,684
dmnelf004,6,CEN,-8.0,-7,-0.045804465375385024,2,686
dmnelf004,6,CEN,-6.0,-5,-0.0357136536687662,2,690
dmnelf004,6,CEN,-4.0,-3,-0.04321714955148108,2,694
dmnelf004,6,CEN,-2.0,-2,-0.04460950172067165,2,696
dmnelf004,6,CEN,0.0,0,-0.011677300227057456,2,700
dmnelf004,6,CEN,2.0,2,-0.006513453801305554,2,696
dmnelf004,6,CEN,4.0,3,-0.02485543185948426,2,694
dmnelf004,6,CEN,6.0,5,-0.08419873170288326,2,690
dmnelf004,6,CEN,8.0,7,-0.10408254968080513,2,686
dmnelf004,6,CEN,10.0,8,-0.09937884442729727,2,684
dmnelf004,7,DMN,-10.0,-8,-0.048517741519533746,2,684
dmnelf004,7,DMN,-8.0,-7,-0.04581941821068506,2,686
dmnelf004,7,DMN,-6.0,-5,-0.020001087350117325,2,690
dmnelf004,7,DMN,-4.0,-3,0.0016582839723071896,2,694
dmnelf004,7,DMN,-2.0,-2,0.0014027931307609627,2,696
dmnelf004,7,DMN,0.0,0,0.04005296610734063,2,700
dmnelf004,7,DMN,2.0,2,0.1065881261973256,2,696
dmnelf004,7,DMN,4.0,3,0.1282262865474243,2,694
dmnelf004,7,DMN,6.0,5,0.09173766502266839,2,690
dmnelf004,7,DMN,8.0,7,0.03463925923384106,2,686
dmnelf004,7,DMN,10.0,8,0.0047287688633555714,2,684
dmnelf004,7,CEN,-10.0,-8,-0.014758899997458209,2,684
dmnelf004,7,CEN,-8.0,-7,-0.020817196760583714,2,686
dmnelf004,7,CEN,-6.0,-5,-0.02038514025950054,2,690
dmnelf004,7,CEN,-4.0,-3,-0.019777306605741517,2,694
dmnelf004,7,CEN,-2.0,-2,-0.01237613463227266,2,696
dmnelf004,7,CEN,0.0,0,0.02626595179718249,2,700
dmnelf004,7,CEN,2.0,2,0.053169409704970666,2,696
dmnelf004,7,CEN,4.0,3,0.03659948876951259,2,694
dmnelf004,7,CEN,6.0,5,-0.023767541189005495,2,690
dmnelf004,7,CEN,8.0,7,-0.045739564110411836,2,686
dmnelf004,7,CEN,10.0,8,-0.054585317366777665,2,684
dmnelf004,8,DMN,-10.0,-8,0.045644000734432144,2,684
dmnelf004,8,DMN,-8.0,-7,0.057465089329208276,2,686
dmnelf004,8,DMN,-6.0,-5,0.07172531790852751,2,690
dmnelf004,8,DMN,-4.0,-3,0.07012032651269931,2,694
dmnelf004,8,DMN,-2.0,-2,0.06380904386319049,2,696
dmnelf004,8,DMN,0.0,0,0.11851027234028692,2,700
dmnelf004,8,DMN,2.0,2,0.08715681970971817,2,696
dmnelf004,8,DMN,4.0,3,0.07399914031085247,2,694
dmnelf004,8,DMN,6.0,5,0.08196705118274462,2,690
dmnelf004,8,DMN,8.0,7,0.025756729526202653,2,686
dmnelf004,8,DMN,10.0,8,0.009884127122908358,2,684
dmnelf004,8,CEN,-10.0,-8,0.07227681735646974,2,684
dmnelf004,8,CEN,-8.0,-7,0.0448649978743017,2,686
dmnelf004,8,CEN,-6.0,-5,0.002917934631118114,2,690
dmnelf004,8,CEN,-4.0,-3,-0.008911324421767444,2,694
dmnelf004,8,CEN,-2.0,-2,-0.009757663499815125,2,696
dmnelf004,8,CEN,0.0,0,0.1007398137650991,2,700
dmnelf004,8,CEN,2.0,2,0.10026622432699932,2,696
dmnelf004,8,CEN,4.0,3,0.06814053927903248,2,694
dmnelf004,8,CEN,6.0,5,0.02581004444544513,2,690
dmnelf004,8,CEN,8.0,7,-0.0065381647142271045,2,686
dmnelf004,8,CEN,10.0,8,-0.01686083293709835,2,684
dmnelf004,9,DMN,-10.0,-8,0.04356656470885264,2,684
dmnelf004,9,DMN,-8.0,-7,0.06081427199276121,2,686
dmnelf004,9,DMN,-6.0,-5,0.09773458386994724,2,690
dmnelf004,9,DMN,-4.0,-3,0.09903153707654941,2,694
dmnelf004,9,DMN,-2.0,-2,0.08654442032675419,2,696
dmnelf004,9,DMN,0.0,0,0.16943967188359638,2,700
dmnelf004,9,DMN,2.0,2,0.11349797228812929,2,696
dmnelf004,9,DMN,4.0,3,0.09050500310757624,2,694
dmnelf004,9,DMN,6.0,5,0.07777606817283761,2,690
dmnelf004,9,DMN,8.0,7,0.030064959219523523,2,686
dmnelf004,9,DMN,10.0,8,0.02640654319120083,2,684
dmnelf004,9,CEN,-10.0,-8,0.058564932609532674,2,684
dmnelf004,9,CEN,-8.0,-7,0.038609504039679075,2,686
dmnelf004,9,CEN,-6.0,-5,0.004397680843481382,2,690
dmnelf004,9,CEN,-4.0,-3,0.008069290706842935,2,694
dmnelf004,9,CEN,-2.0,-2,-0.0016217750044384494,2,696
dmnelf004,9,CEN,0.0,0,0.14372027006189556,2,700
dmnelf004,9,CEN,2.0,2,0.129621053997256,2,696
dmnelf004,9,CEN,4.0,3,0.10368280102651747,2,694
dmnelf004,9,CEN,6.0,5,0.06824599664527098,2,690
dmnelf004,9,CEN,8.0,7,0.02758455682569058,2,686
dmnelf004,9,CEN,10.0,8,0.023180343226490707,2,684
