subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf010,3,CEN,0.0,0,0.12717993007841774,2,700
dmnelf010,3,CEN,2.0,2,0.15252946731406133,2,696
dmnelf010,3,CEN,4.0,3,0.1253129269711103,2,694
dmnelf010,3,CEN,6.0,5,0.01986185846498134,2,690
dmnelf010,3,CEN,8.0,7,-0.05125736876757697,2,686
dmnelf010,3,CEN,10.0,8,-0.05454630183847776,2,684
dmnelf010,4,DMN,-10.0,-8,-0.06441270115371041,2,684
dmnelf010,4,DMN,-8.0,-7,-0.05562072577986633,2,686
dmnelf010,4,DMN,-6.0,-5,0.012999137151856736,2,690
dmnelf010,4,DMN,-4.0,-3,0.03789374268885231,2,694
dmnelf010,4,DMN,-2.0,-2,0.03351505708437843,2,696
dmnelf010,4,DMN,0.0,0,0.10047247603828023,2,700
dmnelf010,4,DMN,2.0,2,0.08421757780992563,2,696
dmnelf010,4,DMN,4.0,3,0.0350761408416902,2,694
dmnelf010,4,DMN,6.0,5,-0.012085380443146568,2,690
dmnelf010,4,DMN,8.0,7,-0.03719672937626016,2,686
dmnelf010,4,DMN,10.0,8,-0.041964368464699586,2,684
dmnelf010,4,CEN,-10.0,-8,0.02060949711854408,2,684
dmnelf010,4,CEN,-8.0,-7,0.024020190905446794,2,686
dmnelf010,4,CEN,-6.0,-5,0.03509809979349466,2,690
dmnelf010,4,CEN,-4.0,-3,0.06442474744983295,2,694
dmnelf010,4,CEN,-2.0,-2,0.0729069448648386,2,696
dmnelf010,4,CEN,0.0,0,0.15266340585979743,2,700
dmnelf010,4,CEN,2.0,2,0.18147974730353889,2,696
dmnelf010,4,CEN,4.0,3,0.1637213064477351,2,694
dmnelf010,4,CEN,6.0,5,0.06914683953896017,2,690
dmnelf010,4,CEN,8.0,7,-0.004238871830178045,2,686
dmnelf010,4,CEN,10.0,8,-0.022875032971553143,2,684
dmnelf010,5,DMN,-10.0,-8,-0.06807218273737864,2,684
dmnelf010,5,DMN,-8.0,-7,-0.06724188100081216,2,686
dmnelf010,5,DMN,-6.0,-5,-0.006660161000711331,2,690
dmnelf010,5,DMN,-4.0,-3,0.006140847315058984,2,694
dmnelf010,5,DMN,-2.0,-2,0.009487903623202261,2,696
dmnelf010,5,DMN,0.0,0,0.09548051672764038,2,700
dmnelf010,5,DMN,2.0,2,0.08464581285560176,2,696
dmnelf010,5,DMN,4.0,3,0.023803371895951376,2,694
dmnelf010,5,DMN,6.0,5,-0.03581419042488684,2,690
dmnelf010,5,DMN,8.0,7,-0.041638149880565425,2,686
dmnelf010,5,DMN,10.0,8,-0.0528364118124525,2,684
dmnelf010,5,CEN,-10.0,-8,0.0012124531949512423,2,684
dmnelf010,5,CEN,-8.0,-7,-4.052016417094319e-05,2,686
dmnelf010,5,CEN,-6.0,-5,-0.004551042025631863,2,690
dmnelf010,5,CEN,-4.0,-3,0.03496184909041604,2,694
dmnelf010,5,CEN,-2.0,-2,0.045977733697902874,2,696
dmnelf010,5,CEN,0.0,0,0.10702836452454981,2,700
dmnelf010,5,CEN,2.0,2,0.08915702171659855,2,696
dmnelf010,5,CEN,4.0,3,0.050840297945336996,2,694
dmnelf010,5,CEN,6.0,5,-0.03809187128968795,2,690
dmnelf010,5,CEN,8.0,7,-0.055482135179011474,2,686
dmnelf010,5,CEN,10.0,8,-0.06911258503206553,2,684
dmnelf010,6,DMN,-10.0,-8,-0.08382584638027368,2,684
dmnelf010,6,DMN,-8.0,-7,-0.07127451914055062,2,686
dmnelf010,6,DMN,-6.0,-5,-0.027140436781887822,2,690
dmnelf010,6,DMN,-4.0,-3,-0.014334246100528792,2,694
dmnelf010,6,DMN,-2.0,-2,0.011835737660252787,2,696
dmnelf010,6,DMN,0.0,0,0.08727022045436111,2,700
dmnelf010,6,DMN,2.0,2,0.13595089252392198,2,696
dmnelf010,6,DMN,4.0,3,0.13309998282183563,2,694
dmnelf010,6,DMN,6.0,5,0.09482113712729483,2,690
dmnelf010,6,DMN,8.0,7,0.008289537146876625,2,686
dmnelf010,6,DMN,10.0,8,-0.0122354034765632,2,684
dmnelf010,6,CEN,-10.0,-8,0.022983686805006596,2,684
dmnelf010,6,CEN,-8.0,-7,0.004925925148078287,2,686
dmnelf010,6,CEN,-6.0,-5,-0.02370344281849177,2,690
dmnelf010,6,CEN,-4.0,-3,0.005133219364848882,2,694
dmnelf010,6,CEN,-2.0,-2,0.033272194233361085,2,696
dmnelf010,6,CEN,0.0,0,0.061391165152074705,2,700
dmnelf010,6,CEN,2.0,2,0.055117841173259824,2,696
dmnelf010,6,CEN,4.0,3,0.01016862986660537,2,694
dmnelf010,6,CEN,6.0,5,-0.07519528071006511,2,690
dmnelf010,6,CEN,8.0,7,-0.09496581193609022,2,686
dmnelf010,6,CEN,10.0,8,-0.07552279812509743,2,684
dmnelf010,7,DMN,-10.0,-8,-0.0793406643478144,2,684
dmnelf010,7,DMN,-8.0,-7,-0.0657487134987814,2,686
dmnelf010,7,DMN,-6.0,-5,-0.02231829107582992,2,690
dmnelf010,7,DMN,-4.0,-3,-0.016068686674391288,2,694
dmnelf010,7,DMN,-2.0,-2,0.01368428022401236,2,696
dmnelf010,7,DMN,0.0,0,0.08409358012886213,2,700
dmnelf010,7,DMN,2.0,2,0.13822437428825415,2,696
dmnelf010,7,DMN,4.0,3,0.13113398431476264,2,694
dmnelf010,7,DMN,6.0,5,0.07827038269463557,2,690
dmnelf010,7,DMN,8.0,7,-0.005532155682685872,2,686
dmnelf010,7,DMN,10.0,8,-0.02138658487022688,2,684
dmnelf010,7,CEN,-10.0,-8,0.047952228103772934,2,684
dmnelf010,7,CEN,-8.0,-7,0.025199712170622796,2,686
dmnelf010,7,CEN,-6.0,-5,-0.0013948739619361124,2,690
dmnelf010,7,CEN,-4.0,-3,0.007607524546491505,2,694
dmnelf010,7,CEN,-2.0,-2,0.04304166525144008,2,696
dmnelf010,7,CEN,0.0,0,0.10044813533168825,2,700
dmnelf010,7,CEN,2.0,2,0.12526985656338074,2,696
dmnelf010,7,CEN,4.0,3,0.08481080600581155,2,694
dmnelf010,7,CEN,6.0,5,-0.02645602411563282,2,690
dmnelf010,7,CEN,8.0,7,-0.06798931625465904,2,686
dmnelf010,7,CEN,10.0,8,-0.05528442274667881,2,684
dmnelf010,8,DMN,-10.0,-8,0.009173966005075218,2,684
dmnelf010,8,DMN,-8.0,-7,0.014053911379710545,2,686
dmnelf010,8,DMN,-6.0,-5,0.0036386316982186103,2,690
dmnelf010,8,DMN,-4.0,-3,-0.009052317341415268,2,694
dmnelf010,8,DMN,-2.0,-2,0.010360019720500536,2,696
dmnelf010,8,DMN,0.0,0,0.14080188404037575,2,700
dmnelf010,8,DMN,2.0,2,0.11039101830045193,2,696
dmnelf010,8,DMN,4.0,3,0.07258256279047466,2,694
dmnelf010,8,DMN,6.0,5,0.003925536373752021,2,690
dmnelf010,8,DMN,8.0,7,-0.03610483267367436,2,686
dmnelf010,8,DMN,10.0,8,-0.04960170497880531,2,684
dmnelf010,8,CEN,-10.0,-8,0.058167354363435536,2,684
