subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf1001,3,CEN,-8.0,-7,0.015313750678844948,2,686
dmnelf1001,3,CEN,-6.0,-5,0.03555411996160985,2,690
dmnelf1001,3,CEN,-4.0,-3,0.04660056063279979,2,694
dmnelf1001,3,CEN,-2.0,-2,0.02640403016779588,2,696
dmnelf1001,3,CEN,0.0,0,0.017009619338976323,2,700
dmnelf1001,3,CEN,2.0,2,0.07957365381467392,2,696
dmnelf1001,3,CEN,4.0,3,0.09549513593683831,2,694
dmnelf1001,3,CEN,6.0,5,0.09685141438577095,2,690
dmnelf1001,3,CEN,8.0,7,0.04400341375858082,2,686
dmnelf1001,3,CEN,10.0,8,0.008594741711861406,2,684
dmnelf1001,4,DMN,-10.0,-8,0.012510661386570742,2,684
dmnelf1001,4,DMN,-8.0,-7,0.04057305081715242,2,686
dmnelf1001,4,DMN,-6.0,-5,0.06321286034425397,2,690
dmnelf1001,4,DMN,-4.0,-3,0.0843433830566185,2,694
dmnelf1001,4,DMN,-2.0,-2,0.0947415492895941,2,696
dmnelf1001,4,DMN,0.0,0,0.051003950684408016,2,700
dmnelf1001,4,DMN,2.0,2,-0.008181848622684663,2,696
dmnelf1001,4,DMN,4.0,3,-0.02418871195159992,2,694
dmnelf1001,4,DMN,6.0,5,0.017191798211888185,2,690
dmnelf1001,4,DMN,8.0,7,0.01807542349134947,2,686
dmnelf1001,4,DMN,10.0,8,0.0078107658078400335,2,684
dmnelf1001,4,CEN,-10.0,-8,-0.0554559661087579,2,684
dmnelf1001,4,CEN,-8.0,-7,-0.02639644166291371,2,686
dmnelf1001,4,CEN,-6.0,-5,0.026345110064569386,2,690
dmnelf1001,4,CEN,-4.0,-3,0.03725673956905463,2,694
dmnelf1001,4,CEN,-2.0,-2,0.0302892471545708,2,696
dmnelf1001,4,CEN,0.0,0,-0.007545610346692636,2,700
dmnelf1001,4,CEN,2.0,2,-0.013575007110196819,2,696
dmnelf1001,4,CEN,4.0,3,0.00632809719357179,2,694
dmnelf1001,4,CEN,6.0,5,0.049253493029339714,2,690
dmnelf1001,4,CEN,8.0,7,0.03805221442139596,2,686
dmnelf1001,4,CEN,10.0,8,0.00954423030361283,2,684
dmnelf1001,5,DMN,-10.0,-8,-0.042566604496120146,2,684
dmnelf1001,5,DMN,-8.0,-7,-0.017396913651200042,2,686
dmnelf1001,5,DMN,-6.0,-5,0.01878596366833934,2,690
dmnelf1001,5,DMN,-4.0,-3,0.05634382668413792,2,694
dmnelf1001,5,DMN,-2.0,-2,0.06965779849545495,2,696
dmnelf1001,5,DMN,0.0,0,0.062168400496908416,2,700
dmnelf1001,5,DMN,2.0,2,-0.022307843394024418,2,696
dmnelf1001,5,DMN,4.0,3,-0.028471869342164023,2,694
dmnelf1001,5,DMN,6.0,5,0.005362542417267978,2,690
dmnelf1001,5,DMN,8.0,7,-0.0038699989149951638,2,686
dmnelf1001,5,DMN,10.0,8,-0.011403907632788436,2,684
dmnelf1001,5,CEN,-10.0,-8,-0.09257369388795846,2,684
dmnelf1001,5,CEN,-8.0,-7,-0.06501234257091977,2,686
dmnelf1001,5,CEN,-6.0,-5,-0.01810311846725039,2,690
dmnelf1001,5,CEN,-4.0,-3,0.03273363387124027,2,694
dmnelf1001,5,CEN,-2.0,-2,0.04440051041655536,2,696
dmnelf1001,5,CEN,0.0,0,0.049220023110182635,2,700
dmnelf1001,5,CEN,2.0,2,0.007934145161318603,2,696
dmnelf1001,5,CEN,4.0,3,0.018991689171645027,2,694
dmnelf1001,5,CEN,6.0,5,0.0518811821472422,2,690
dmnelf1001,5,CEN,8.0,7,0.032406309944551265,2,686
dmnelf1001,5,CEN,10.0,8,0.009329495133316396,2,684
dmnelf1001,6,DMN,-10.0,-8,-0.03675985498559316,2,684
dmnelf1001,6,DMN,-8.0,-7,-0.006569559964827963,2,686
dmnelf1001,6,DMN,-6.0,-5,-0.002826527890089141,2,690
dmnelf1001,6,DMN,-4.0,-3,0.0030839062263276268,2,694
dmnelf1001,6,DMN,-2.0,-2,0.015575413341887334,2,696
dmnelf1001,6,DMN,0.0,0,0.028162162916131973,2,700
dmnelf1001,6,DMN,2.0,2,0.00793950741335705,2,696
dmnelf1001,6,DMN,4.0,3,-0.0058919471345749725,2,694
dmnelf1001,6,DMN,6.0,5,0.006047530666854774,2,690
dmnelf1001,6,DMN,8.0,7,-0.01910144389815405,2,686
dmnelf1001,6,DMN,10.0,8,-0.013135435979921678,2,684
dmnelf1001,6,CEN,-10.0,-8,-0.0917148657800331,2,684
dmnelf1001,6,CEN,-8.0,-7,-0.04667411324104617,2,686
dmnelf1001,6,CEN,-6.0,-5,-0.02859598701157667,2,690
dmnelf1001,6,CEN,-4.0,-3,-0.007267563381255972,2,694
dmnelf1001,6,CEN,-2.0,-2,-0.0018276228837490224,2,696
dmnelf1001,6,CEN,0.0,0,0.010468673892133459,2,700
dmnelf1001,6,CEN,2.0,2,0.037041224230739564,2,696
dmnelf1001,6,CEN,4.0,3,0.04951736131232672,2,694
dmnelf1001,6,CEN,6.0,5,0.06388787180774469,2,690
dmnelf1001,6,CEN,8.0,7,0.024442420600529185,2,686
dmnelf1001,6,CEN,10.0,8,0.005546470431073103,2,684
dmnelf1001,7,DMN,-10.0,-8,-0.007469230503885703,2,684
dmnelf1001,7,DMN,-8.0,-7,0.008222051211116691,2,686
dmnelf1001,7,DMN,-6.0,-5,-0.022227161371492474,2,690
dmnelf1001,7,DMN,-4.0,-3,-0.050783153657746674,2,694
dmnelf1001,7,DMN,-2.0,-2,-0.038774807865743104,2,696
dmnelf1001,7,DMN,0.0,0,-0.011555807946551545,2,700
dmnelf1001,7,DMN,2.0,2,-0.027987495183605316,2,696
dmnelf1001,7,DMN,4.0,3,-0.049994048617175886,2,694
dmnelf1001,7,DMN,6.0,5,-0.037726901066633976,2,690
dmnelf1001,7,DMN,8.0,7,-0.04560883322549979,2,686
dmnelf1001,7,DMN,10.0,8,-0.02992017075733164,2,684
dmnelf1001,7,CEN,-10.0,-8,-0.018735296963927495,2,684
dmnelf1001,7,CEN,-8.0,-7,0.018225627397541518,2,686
dmnelf1001,7,CEN,-6.0,-5,0.010517570333656866,2,690
dmnelf1001,7,CEN,-4.0,-3,-0.01719230141928016,2,694
dmnelf1001,7,CEN,-2.0,-2,-0.023328413532513966,2,696
dmnelf1001,7,CEN,0.0,0,-0.01911748187596022,2,700
dmnelf1001,7,CEN,2.0,2,0.019346974329203948,2,696
dmnelf1001,7,CEN,4.0,3,0.028989016244637168,2,694
dmnelf1001,7,CEN,6.0,5,0.03858322812633325,2,690
dmnelf1001,7,CEN,8.0,7,2.411807055561743e-05,2,686
dmnelf1001,7,CEN,10.0,8,-0.014112640786306418,2,684
dmnelf1001,8,DMN,-10.0,-8,-0.0037482316400355843,2,684
dmnelf1001,8,DMN,-8.0,-7,-0.00286653954356588,2,686
dmnelf1001,8,DMN,-6.0,-5,-0.03583858748367458,2,690
dmnelf1001,8,DMN,-4.0,-3,-0.07330244078651345,2,694
dmnelf1001,8,DMN,-2.0,-2,-0.06646159196846858,2,696
dmnelf1001,8,DMN,0.0,0,-0.039391887794989144,2,700
dmnelf1001,8,DMN,2.0,2,-0.05566618957543388,2,696
dmnelf1001,8,DMN,4.0,3,-0.0662845642663656,2,694
dmnelf1001,8,DMN,6.0,5,-0.06529571469248936,2,690
dmnelf1001,8,DMN,8.0,7,-0.06866990531755311,2,686
dmnelf1001,8,DMN,10.0,8,-0.060698473544662186,2,684
dmnelf1001,8,CEN,-10.0,-8,-0.01697323672594452,2,684
dmnelf1001,8,CEN,-8.0,-7,0.009877619627146738,2,686
dmnelf1001,8,CEN,-6.0,-5,0.0156312097943983,2,690
dmnelf1001,8,CEN,-4.0,-3,-0.01929809498200758,2,694
dmnelf1001,8,CEN,-2.0,-2,-0.029967468965602064,2,696
dmnelf1001,8,CEN,0.0,0,-0.03164526307483881,2,700
dmnelf1001,8,CEN,2.0,2,-0.001896950395612825,2,696
dmnelf1001,8,CEN,4.0,3,0.010314589889046962,2,694
dmnelf1001,8,CEN,6.0,5,0.01283225692919417,2,690
dmnelf1001,8,CEN,8.0,7,-0.01556181484204316,2,686
dmnelf1001,8,CEN,10.0,8,-0.02748905416736388,2,684
dmnelf1001,9,DMN,-10.0,-8,-0.020697561233151918,2,684
dmnelf1001,9,DMN,-8.0,-7,-0.013143857101112663,2,686
dmnelf1001,9,DMN,-6.0,-5,-0.042219940029191806,2,690
dmnelf1001,9,DMN,-4.0,-3,-0.06956069491760172,2,694
dmnelf1001,9,DMN,-2.0,-2,-0.06342603659335576,2,696
dmnelf1001,9,DMN,0.0,0,-0.0290601111311219,2,700
dmnelf1001,9,DMN,2.0,2,-0.04002446712412937,2,696
dmnelf1001,9,DMN,4.0,3,-0.028838847594131287,2,694
dmnelf1001,9,DMN,6.0,5,-0.03372902626011119,2,690
dmnelf1001,9,DMN,8.0,7,-0.04470480414640207,2,686
dmnelf1001,9,DMN,10.0,8,-0.04034164089973742,2,684
dmnelf1001,9,CEN,-10.0,-8,-0.038383652094806854,2,684
dmnelf1001,9,CEN,-8.0,-7,-0.007048372128191186,2,686
dmnelf1001,9,CEN,-6.0,-5,-0.0026316426997801652,2,690
dmnelf1001,9,CEN,-4.0,-3,-0.016920284558425126,2,694
dmnelf1001,9,CEN,-2.0,-2,-0.013947703276932096,2,696
dmnelf1001,9,CEN,0.0,0,0.013154901087982845,2,700
dmnelf1001,9,CEN,2.0,2,0.024957465542393805,2,696
dmnelf1001,9,CEN,4.0,3,0.038549261061191234,2,694
dmnelf1001,9,CEN,6.0,5,0.029120179805672934,2,690
dmnelf1001,9,CEN,8.0,7,0.0020420465192826504,2,686
dmnelf1001,9,CEN,10.0,8,-0.005406539119613353,2,684
