subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf012,0,DMN,-10.0,-8,0.09188301893083772,2,684
dmnelf012,0,DMN,-8.0,-7,0.07367689887853056,2,686
dmnelf012,0,DMN,-6.0,-5,0.08322733946499122,2,690
dmnelf012,0,DMN,-4.0,-3,0.07994830878847246,2,694
dmnelf012,0,DMN,-2.0,-2,0.06713298989340863,2,696
dmnelf012,0,DMN,0.0,0,0.09860120545284318,2,700
dmnelf012,0,DMN,2.0,2,0.07840191948553091,2,696
dmnelf012,0,DMN,4.0,3,0.008906145097237176,2,694
dmnelf012,0,DMN,6.0,5,-0.10266460061579093,2,690
dmnelf012,0,DMN,8.0,7,-0.11641064598561623,2,686
dmnelf012,0,DMN,10.0,8,-0.09800007508767437,2,684
dmnelf012,0,CEN,-10.0,-8,-0.01006660078950697,2,684
dmnelf012,0,CEN,-8.0,-7,-0.02282245765282968,2,686
dmnelf012,0,CEN,-6.0,-5,-0.026182891757529112,2,690
dmnelf012,0,CEN,-4.0,-3,-0.03700580243164181,2,694
dmnelf012,0,CEN,-2.0,-2,-0.03413557790600435,2,696
dmnelf012,0,CEN,0.0,0,0.01645616480022391,2,700
dmnelf012,0,CEN,2.0,2,0.010764022793286454,2,696
dmnelf012,0,CEN,4.0,3,-0.057635111572882654,2,694
dmnelf012,0,CEN,6.0,5,-0.08198873755943799,2,690
dmnelf012,0,CEN,8.0,7,-0.04054326353479117,2,686
dmnelf012,0,CEN,10.0,8,-0.016053799553018885,2,684
dmnelf012,1,DMN,-10.0,-8,-0.002905680659757649,2,684
dmnelf012,1,DMN,-8.0,-7,-0.013559425032134828,2,686
dmnelf012,1,DMN,-6.0,-5,-0.053412039062461066,2,690
dmnelf012,1,DMN,-4.0,-3,-0.06568434023811678,2,694
dmnelf012,1,DMN,-2.0,-2,-0.08946812497670396,2,696
dmnelf012,1,DMN,0.0,0,-0.029835217522112902,2,700
dmnelf012,1,DMN,2.0,2,-0.03833607814057313,2,696
dmnelf012,1,DMN,4.0,3,-0.05091158989395353,2,694
dmnelf012,1,DMN,6.0,5,-0.1626727645266304,2,690
dmnelf012,1,DMN,8.0,7,-0.14807741620918952,2,686
dmnelf012,1,DMN,10.0,8,-0.144304352023245,2,684
dmnelf012,1,CEN,-10.0,-8,-0.009459907055312277,2,684
dmnelf012,1,CEN,-8.0,-7,-0.010408854633061963,2,686
dmnelf012,1,CEN,-6.0,-5,-0.05094664588179538,2,690
dmnelf012,1,CEN,-4.0,-3,-0.019758528988467416,2,694
dmnelf012,1,CEN,-2.0,-2,-0.032712253779255615,2,696
