subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf015,2,CEN,2.0,2,-0.10855396867981049,2,696
dmnelf015,2,CEN,4.0,3,-0.1367258179217361,2,694
dmnelf015,2,CEN,6.0,5,-0.17952666793925937,2,690
dmnelf015,2,CEN,8.0,7,-0.15145269041454976,2,686
dmnelf015,2,CEN,10.0,8,-0.13625146873342248,2,684
dmnelf015,3,DMN,-10.0,-8,-0.07193661412137438,2,684
dmnelf015,3,DMN,-8.0,-7,-0.05999042029522494,2,686
dmnelf015,3,DMN,-6.0,-5,-0.04519360604637921,2,690
dmnelf015,3,DMN,-4.0,-3,-0.014300169734274087,2,694
dmnelf015,3,DMN,-2.0,-2,0.039913266875543967,2,696
dmnelf015,3,DMN,0.0,0,0.12088246012339511,2,700
dmnelf015,3,DMN,2.0,2,0.18551492333716935,2,696
dmnelf015,3,DMN,4.0,3,0.18326447697580195,2,694
dmnelf015,3,DMN,6.0,5,0.08441009201600837,2,690
dmnelf015,3,DMN,8.0,7,-0.027241767927698834,2,686
dmnelf015,3,DMN,10.0,8,-0.06891873835874485,2,684
dmnelf015,3,CEN,-10.0,-8,-0.04334162924111082,2,684
dmnelf015,3,CEN,-8.0,-7,-0.02058360857512726,2,686
dmnelf015,3,CEN,-6.0,-5,0.017595997766202073,2,690
dmnelf015,3,CEN,-4.0,-3,0.0408008325558305,2,694
dmnelf015,3,CEN,-2.0,-2,0.048150620462058015,2,696
dmnelf015,3,CEN,0.0,0,0.02465830924889205,2,700
dmnelf015,3,CEN,2.0,2,0.02460092462612505,2,696
dmnelf015,3,CEN,4.0,3,-0.00701879323635062,2,694
dmnelf015,3,CEN,6.0,5,-0.06687669667463318,2,690
dmnelf015,3,CEN,8.0,7,-0.08013105978894712,2,686
dmnelf015,3,CEN,10.0,8,-0.08259388354202936,2,684
dmnelf015,4,DMN,-10.0,-8,-0.09378274637304479,2,684
dmnelf015,4,DMN,-8.0,-7,-0.07857938855472589,2,686
dmnelf015,4,DMN,-6.0,-5,-0.06169554545325135,2,690
dmnelf015,4,DMN,-4.0,-3,-0.04554222635623015,2,694
dmnelf015,4,DMN,-2.0,-2,-0.003240913286024968,2,696
dmnelf015,4,DMN,0.0,0,0.0708549079983543,2,700
dmnelf015,4,DMN,2.0,2,0.13004545134839515,2,696
dmnelf015,4,DMN,4.0,3,0.13434110235253546,2,694
dmnelf015,4,DMN,6.0,5,0.06200508189454646,2,690
dmnelf015,4,DMN,8.0,7,-0.02095323344522312,2,686
dmnelf015,4,DMN,10.0,8,-0.057334055654053515,2,684
dmnelf015,4,CEN,-10.0,-8,-0.03758287333790381,2,684
dmnelf015,4,CEN,-8.0,-7,-0.003350541895124688,2,686
dmnelf015,4,CEN,-6.0,-5,0.04738746340900915,2,690
dmnelf015,4,CEN,-4.0,-3,0.05972972965118422,2,694
dmnelf015,4,CEN,-2.0,-2,0.06824003209778966,2,696
dmnelf015,4,CEN,0.0,0,0.06953480411859551,2,700
dmnelf015,4,CEN,2.0,2,0.07764068604573401,2,696
dmnelf015,4,CEN,4.0,3,0.04841614245916129,2,694
dmnelf015,4,CEN,6.0,5,-0.02466278668503006,2,690
dmnelf015,4,CEN,8.0,7,-0.04816401962148245,2,686
dmnelf015,4,CEN,10.0,8,-0.060075663502562444,2,684
dmnelf015,5,DMN,-10.0,-8,-0.05500104435891685,2,684
dmnelf015,5,DMN,-8.0,-7,-0.05318633490207745,2,686
dmnelf015,5,DMN,-6.0,-5,-0.03879658430210076,2,690
dmnelf015,5,DMN,-4.0,-3,-0.04782263331889045,2,694
dmnelf015,5,DMN,-2.0,-2,-0.04248433875065606,2,696
dmnelf015,5,DMN,0.0,0,-0.004069435690550436,2,700
dmnelf015,5,DMN,2.0,2,0.06244644241382428,2,696
dmnelf015,5,DMN,4.0,3,0.08214850068490986,2,694
dmnelf015,5,DMN,6.0,5,0.004802983612753492,2,690
dmnelf015,5,DMN,8.0,7,-0.04150308758977763,2,686
dmnelf015,5,DMN,10.0,8,-0.04997385292768197,2,684
dmnelf015,5,CEN,-10.0,-8,-0.07678577189099935,2,684
dmnelf015,5,CEN,-8.0,-7,-0.06746903862706906,2,686
dmnelf015,5,CEN,-6.0,-5,-0.016969588536146968,2,690
dmnelf015,5,CEN,-4.0,-3,0.007809966422379862,2,694
dmnelf015,5,CEN,-2.0,-2,0.0002637023289179129,2,696
dmnelf015,5,CEN,0.0,0,-0.05275589035924098,2,700
dmnelf015,5,CEN,2.0,2,-0.11057943366457848,2,696
dmnelf015,5,CEN,4.0,3,-0.1384223093153921,2,694
dmnelf015,5,CEN,6.0,5,-0.21054391660714578,2,690
dmnelf015,5,CEN,8.0,7,-0.15161388329400496,2,686
dmnelf015,5,CEN,10.0,8,-0.12873790725582368,2,684
dmnelf015,6,DMN,-10.0,-8,-0.05054028272690394,2,684
dmnelf015,6,DMN,-8.0,-7,-0.044273363913173755,2,686
dmnelf015,6,DMN,-6.0,-5,-0.009983559990453368,2,690
dmnelf015,6,DMN,-4.0,-3,-0.007375881154368779,2,694
dmnelf015,6,DMN,-2.0,-2,-0.00926709436894627,2,696
dmnelf015,6,DMN,0.0,0,0.01845539720714886,2,700
dmnelf015,6,DMN,2.0,2,0.0965253720592901,2,696
dmnelf015,6,DMN,4.0,3,0.11069942937776643,2,694
dmnelf015,6,DMN,6.0,5,0.029537564034594177,2,690
dmnelf015,6,DMN,8.0,7,-0.03289139074331133,2,686
dmnelf015,6,DMN,10.0,8,-0.04957917179963261,2,684
dmnelf015,6,CEN,-10.0,-8,-0.034250124226368556,2,684
dmnelf015,6,CEN,-8.0,-7,-0.028845680920646447,2,686
dmnelf015,6,CEN,-6.0,-5,0.002206762972524449,2,690
dmnelf015,6,CEN,-4.0,-3,0.03449713329816298,2,694
dmnelf015,6,CEN,-2.0,-2,0.019426393571044365,2,696
dmnelf015,6,CEN,0.0,0,-0.043856841172481016,2,700
dmnelf015,6,CEN,2.0,2,-0.11611039585720152,2,696
dmnelf015,6,CEN,4.0,3,-0.16489972785408538,2,694
dmnelf015,6,CEN,6.0,5,-0.2380987402064123,2,690
dmnelf015,6,CEN,8.0,7,-0.1854007980229392,2,686
dmnelf015,6,CEN,10.0,8,-0.16437461422577146,2,684
dmnelf015,7,DMN,-10.0,-8,-0.12006021015808714,2,684
dmnelf015,7,DMN,-8.0,-7,-0.1222731224918463,2,686
dmnelf015,7,DMN,-6.0,-5,-0.0892117612652078,2,690
dmnelf015,7,DMN,-4.0,-3,-0.09926628965950882,2,694
dmnelf015,7,DMN,-2.0,-2,-0.12613301549232692,2,696
dmnelf015,7,DMN,0.0,0,-0.12488178801388182,2,700
dmnelf015,7,DMN,2.0,2,-0.05821239862635354,2,696
dmnelf015,7,DMN,4.0,3,-0.03566851429092155,2,694
dmnelf015,7,DMN,6.0,5,-0.0022307973672767325,2,690
dmnelf015,7,DMN,8.0,7,0.022200615230098367,2,686
dmnelf015,7,DMN,10.0,8,0.026679608962541297,2,684
dmnelf015,7,CEN,-10.0,-8,0.04043201564407393,2,684
dmnelf015,7,CEN,-8.0,-7,0.04608732297790597,2,686
dmnelf015,7,CEN,-6.0,-5,0.08052110491060681,2,690
dmnelf015,7,CEN,-4.0,-3,0.1228227292331429,2,694
dmnelf015,7,CEN,-2.0,-2,0.09605185145488897,2,696
dmnelf015,7,CEN,0.0,0,0.05515915228838771,2,700
dmnelf015,7,CEN,2.0,2,0.006832770018527822,2,696
dmnelf015,7,CEN,4.0,3,-0.03182007283243462,2,694
dmnelf015,7,CEN,6.0,5,-0.06747388279506043,2,690
dmnelf015,7,CEN,8.0,7,-0.07338368880457961,2,686
dmnelf015,7,CEN,10.0,8,-0.07547562695596337,2,684
dmnelf015,8,DMN,-10.0,-8,-0.10066000373131642,2,684
dmnelf015,8,DMN,-8.0,-7,-0.10757372588184398,2,686
dmnelf015,8,DMN,-6.0,-5,-0.07984986147252815,2,690
dmnelf015,8,DMN,-4.0,-3,-0.10328483458131327,2,694
dmnelf015,8,DMN,-2.0,-2,-0.13932191045403794,2,696
dmnelf015,8,DMN,0.0,0,-0.149539652288382,2,700
dmnelf015,8,DMN,2.0,2,-0.13208846480281838,2,696
dmnelf015,8,DMN,4.0,3,-0.12595171112868636,2,694
dmnelf015,8,DMN,6.0,5,-0.053717510308816316,2,690
dmnelf015,8,DMN,8.0,7,0.023869787765942407,2,686
dmnelf015,8,DMN,10.0,8,0.03768858607800398,2,684
dmnelf015,8,CEN,-10.0,-8,0.046186434159858715,2,684
dmnelf015,8,CEN,-8.0,-7,0.04590273458544861,2,686
dmnelf015,8,CEN,-6.0,-5,0.07498499544026628,2,690
dmnelf015,8,CEN,-4.0,-3,0.10934809580528086,2,694
dmnelf015,8,CEN,-2.0,-2,0.08964588053426371,2,696
dmnelf015,8,CEN,0.0,0,0.06968603750078213,2,700
dmnelf015,8,CEN,2.0,2,0.034750389876502426,2,696
dmnelf015,8,CEN,4.0,3,0.020962746366898665,2,694
dmnelf015,8,CEN,6.0,5,0.0285184425326787,2,690
dmnelf015,8,CEN,8.0,7,0.012758970060695336,2,686
dmnelf015,8,CEN,10.0,8,0.0005211554863133815,2,684
dmnelf015,9,DMN,-10.0,-8,-0.08136216959468007,2,684
dmnelf015,9,DMN,-8.0,-7,-0.08842897877481422,2,686
dmnelf015,9,DMN,-6.0,-5,-0.05399110753688109,2,690
dmnelf015,9,DMN,-4.0,-3,-0.0930497728773052,2,694
dmnelf015,9,DMN,-2.0,-2,-0.1264393561466576,2,696
dmnelf015,9,DMN,0.0,0,-0.08042721246333845,2,700
dmnelf015,9,DMN,2.0,2,-0.0945766555265895,2,696
dmnelf015,9,DMN,4.0,3,-0.09221110832608745,2,694
dmnelf015,9,DMN,6.0,5,-0.043356849756394,2,690
dmnelf015,9,DMN,8.0,7,0.030848671726856857,2,686
dmnelf015,9,DMN,10.0,8,0.03129760754801493,2,684
dmnelf015,9,CEN,-10.0,-8,0.042508485999774775,2,684
dmnelf015,9,CEN,-8.0,-7,0.043300579011296095,2,686
dmnelf015,9,CEN,-6.0,-5,0.06709918241677784,2,690
dmnelf015,9,CEN,-4.0,-3,0.07820626371058771,2,694
dmnelf015,9,CEN,-2.0,-2,0.060392369560186836,2,696
dmnelf015,9,CEN,0.0,0,0.12996754575230113,2,700
dmnelf015,9,CEN,2.0,2,0.0757965140216285,2,696
dmnelf015,9,CEN,4.0,3,0.06583789136489956,2,694
dmnelf015,9,CEN,6.0,5,0.052234886645884576,2,690
dmnelf015,9,CEN,8.0,7,0.032232649866753456,2,686
dmnelf015,9,CEN,10.0,8,0.005818067448972997,2,684
