subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf013,0,DMN,-10.0,-8,0.025639494296442304,2,684
dmnelf013,0,DMN,-8.0,-7,0.03146881176782013,2,686
dmnelf013,0,DMN,-6.0,-5,0.03347509843634962,2,690
dmnelf013,0,DMN,-4.0,-3,-0.06115549831152877,2,694
dmnelf013,0,DMN,-2.0,-2,0.04095714699364752,2,696
dmnelf013,0,DMN,0.0,0,-0.21859859128275894,2,700
dmnelf013,0,DMN,2.0,2,-0.10302757561429889,2,696
dmnelf013,0,DMN,4.0,3,-0.014735339629413702,2,694
dmnelf013,0,DMN,6.0,5,-0.2121652731000541,2,690
dmnelf013,0,DMN,8.0,7,0.09306112095526531,2,686
dmnelf013,0,DMN,10.0,8,-0.0023224088247391786,2,684
dmnelf013,0,CEN,-10.0,-8,0.021705753076113457,2,684
dmnelf013,0,CEN,-8.0,-7,0.01599660256635013,2,686
dmnelf013,0,CEN,-6.0,-5,0.03323823437007597,2,690
dmnelf013,0,CEN,-4.0,-3,0.057619144153116815,2,694
dmnelf013,0,CEN,-2.0,-2,0.09126010938846194,2,696
dmnelf013,0,CEN,0.0,0,-0.20157967217614972,2,700
dmnelf013,0,CEN,2.0,2,-0.039028374468581976,2,696
dmnelf013,0,CEN,4.0,3,0.011932449828093192,2,694
dmnelf013,0,CEN,6.0,5,-0.10656227329760332,2,690
dmnelf013,0,CEN,8.0,7,-0.036034318068443566,2,686
dmnelf013,0,CEN,10.0,8,-0.011066417890275957,2,684
dmnelf013,1,DMN,-10.0,-8,0.018035430118703736,2,684
dmnelf013,1,DMN,-8.0,-7,0.028833355584002057,2,686
dmnelf013,1,DMN,-6.0,-5,0.03251716633615017,2,690
dmnelf013,1,DMN,-4.0,-3,-0.056452861787318044,2,694
dmnelf013,1,DMN,-2.0,-2,0.014151583903962865,2,696
dmnelf013,1,DMN,0.0,0,-0.24148359691555485,2,700
dmnelf013,1,DMN,2.0,2,-0.13184058326254042,2,696
dmnelf013,1,DMN,4.0,3,-0.09647779952011588,2,694
