subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf005,0,DMN,-10.0,-8,0.03746421877629784,2,684
dmnelf005,0,DMN,-8.0,-7,0.028106268400405768,2,686
dmnelf005,0,DMN,-6.0,-5,-0.010253044195843166,2,690
dmnelf005,0,DMN,-4.0,-3,-0.01146506078895672,2,694
dmnelf005,0,DMN,-2.0,-2,0.00483802313183888,2,696
dmnelf005,0,DMN,0.0,0,-0.046897851209989044,2,700
dmnelf005,0,DMN,2.0,2,-0.06727109643961796,2,696
dmnelf005,0,DMN,4.0,3,-0.11593274879721961,2,694
dmnelf005,0,DMN,6.0,5,-0.13918707168173058,2,690
dmnelf005,0,DMN,8.0,7,-0.10608417668269766,2,686
dmnelf005,0,DMN,10.0,8,-0.0832852447465176,2,684
dmnelf005,0,CEN,-10.0,-8,-6.287045416238847e-05,2,684
dmnelf005,0,CEN,-8.0,-7,0.01978976813364265,2,686
dmnelf005,0,CEN,-6.0,-5,0.0332960585452376,2,690
dmnelf005,0,CEN,-4.0,-3,0.05827463689104764,2,694
dmnelf005,0,CEN,-2.0,-2,0.07473930377547619,2,696
dmnelf005,0,CEN,0.0,0,0.005603268509993114,2,700
dmnelf005,0,CEN,2.0,2,-0.0807344680306292,2,696
dmnelf005,0,CEN,4.0,3,-0.15864904275235828,2,694
dmnelf005,0,CEN,6.0,5,-0.1759480250145888,2,690
dmnelf005,0,CEN,8.0,7,-0.0942471362147384,2,686
dmnelf005,0,CEN,10.0,8,-0.051927025696638644,2,684
dmnelf005,1,DMN,-10.0,-8,0.0468537792589727,2,684
dmnelf005,1,DMN,-8.0,-7,0.024571486886668898,2,686
dmnelf005,1,DMN,-6.0,-5,-0.003259427843569853,2,690
dmnelf005,1,DMN,-4.0,-3,0.014499334938195801,2,694
dmnelf005,1,DMN,-2.0,-2,0.006535385341916673,2,696
dmnelf005,1,DMN,0.0,0,-0.024642772717436732,2,700
dmnelf005,1,DMN,2.0,2,-0.04582874841697311,2,696
dmnelf005,1,DMN,4.0,3,-0.10067143689797554,2,694
dmnelf005,1,DMN,6.0,5,-0.09523924459952958,2,690
dmnelf005,1,DMN,8.0,7,-0.09326032776221889,2,686
dmnelf005,1,DMN,10.0,8,-0.09023119489676214,2,684
dmnelf005,1,CEN,-10.0,-8,0.0322700232203695,2,684
dmnelf005,1,CEN,-8.0,-7,0.02673772115292547,2,686
dmnelf005,1,CEN,-6.0,-5,0.03359595327951684,2,690
dmnelf005,1,CEN,-4.0,-3,0.06739215221934108,2,694
dmnelf005,1,CEN,-2.0,-2,0.05747652352539469,2,696
dmnelf005,1,CEN,0.0,0,-0.012695677222267542,2,700
dmnelf005,1,CEN,2.0,2,-0.0997630043994867,2,696
dmnelf005,1,CEN,4.0,3,-0.17317699059477726,2,694
dmnelf005,1,CEN,6.0,5,-0.20219799610082237,2,690
dmnelf005,1,CEN,8.0,7,-0.16031164711787985,2,686
dmnelf005,1,CEN,10.0,8,-0.13787946414376875,2,684
dmnelf005,2,DMN,-10.0,-8,0.04708483396326647,2,684
dmnelf005,2,DMN,-8.0,-7,0.03221812766654573,2,686
dmnelf005,2,DMN,-6.0,-5,0.031784356956153184,2,690
dmnelf005,2,DMN,-4.0,-3,0.0485344578646931,2,694
dmnelf005,2,DMN,-2.0,-2,0.06609399934692728,2,696
dmnelf005,2,DMN,0.0,0,0.06678753245606385,2,700
dmnelf005,2,DMN,2.0,2,0.08854316966458282,2,696
dmnelf005,2,DMN,4.0,3,0.07355779770171479,2,694
dmnelf005,2,DMN,6.0,5,0.060547035598937676,2,690
dmnelf005,2,DMN,8.0,7,0.005665952209078907,2,686
dmnelf005,2,DMN,10.0,8,-0.01434800335686645,2,684
dmnelf005,2,CEN,-10.0,-8,0.02603458758678282,2,684
dmnelf005,2,CEN,-8.0,-7,0.0009799188073039125,2,686
dmnelf005,2,CEN,-6.0,-5,0.008250210527067665,2,690
dmnelf005,2,CEN,-4.0,-3,0.002116415931372241,2,694
dmnelf005,2,CEN,-2.0,-2,0.011054896867771906,2,696
dmnelf005,2,CEN,0.0,0,-0.04699889435547788,2,700
dmnelf005,2,CEN,2.0,2,-0.09017931946295013,2,696
dmnelf005,2,CEN,4.0,3,-0.13361213727215424,2,694
dmnelf005,2,CEN,6.0,5,-0.18962857439236047,2,690
dmnelf005,2,CEN,8.0,7,-0.18352522893188847,2,686
dmnelf005,2,CEN,10.0,8,-0.1653135105540189,2,684
dmnelf005,3,DMN,-10.0,-8,0.062374324071662414,2,684
dmnelf005,3,DMN,-8.0,-7,0.07720641916953333,2,686
dmnelf005,3,DMN,-6.0,-5,0.048163367650163824,2,690
dmnelf005,3,DMN,-4.0,-3,0.04958213249273044,2,694
dmnelf005,3,DMN,-2.0,-2,0.05885818361755836,2,696
dmnelf005,3,DMN,0.0,0,0.04860233851980075,2,700
dmnelf005,3,DMN,2.0,2,0.06536834474903006,2,696
dmnelf005,3,DMN,4.0,3,0.01868444459505357,2,694
dmnelf005,3,DMN,6.0,5,-0.0004558401146956489,2,690
dmnelf005,3,DMN,8.0,7,-0.028514367568203053,2,686
dmnelf005,3,DMN,10.0,8,-0.04273168072361395,2,684
dmnelf005,3,CEN,-10.0,-8,0.01886292866643257,2,684
dmnelf005,3,CEN,-8.0,-7,0.019744010972278268,2,686
dmnelf005,3,CEN,-6.0,-5,0.007534371433188346,2,690
dmnelf005,3,CEN,-4.0,-3,-0.0019489070225049295,2,694
dmnelf005,3,CEN,-2.0,-2,-0.0011634616245223418,2,696
dmnelf005,3,CEN,0.0,0,-0.06732364061194612,2,700
dmnelf005,3,CEN,2.0,2,-0.1168101910969572,2,696
dmnelf005,3,CEN,4.0,3,-0.17946125248468062,2,694
dmnelf005,3,CEN,6.0,5,-0.20459991670476493,2,690
dmnelf005,3,CEN,8.0,7,-0.1819086552734391,2,686
dmnelf005,3,CEN,10.0,8,-0.162642430350652,2,684
dmnelf005,4,DMN,-10.0,-8,0.08364488894677277,2,684
dmnelf005,4,DMN,-8.0,-7,0.08515514134130626,2,686
dmnelf005,4,DMN,-6.0,-5,0.05259668915265341,2,690
dmnelf005,4,DMN,-4.0,-3,0.04853591446877025,2,694
dmnelf005,4,DMN,-2.0,-2,0.05579181288047533,2,696
dmnelf005,4,DMN,0.0,0,0.025684889077049498,2,700
dmnelf005,4,DMN,2.0,2,0.010133324609083519,2,696
dmnelf005,4,DMN,4.0,3,-0.03956589254878688,2,694
dmnelf005,4,DMN,6.0,5,-0.03183522376997936,2,690
dmnelf005,4,DMN,8.0,7,-0.023166151124947836,2,686
dmnelf005,4,DMN,10.0,8,-0.033328219453822076,2,684
dmnelf005,4,CEN,-10.0,-8,0.0173160863196305,2,684
dmnelf005,4,CEN,-8.0,-7,0.028938981703670135,2,686
dmnelf005,4,CEN,-6.0,-5,0.011840931795070399,2,690
dmnelf005,4,CEN,-4.0,-3,0.00716553374820121,2,694
dmnelf005,4,CEN,-2.0,-2,0.007929520297349021,2,696
dmnelf005,4,CEN,0.0,0,-0.02861434755044248,2,700
dmnelf005,4,CEN,2.0,2,-0.09770606278409327,2,696
dmnelf005,4,CEN,4.0,3,-0.15133609711544987,2,694
dmnelf005,4,CEN,6.0,5,-0.14759041287840768,2,690
dmnelf005,4,CEN,8.0,7,-0.11194675835544621,2,686
dmnelf005,4,CEN,10.0,8,-0.09678309139843899,2,684
dmnelf005,5,DMN,-10.0,-8,0.028181691962184563,2,684
dmnelf005,5,DMN,-8.0,-7,0.00432993184237412,2,686
dmnelf005,5,DMN,-6.0,-5,-0.030178927734622895,2,690
dmnelf005,5,DMN,-4.0,-3,-0.016746996326347,2,694
dmnelf005,5,DMN,-2.0,-2,0.0003840052203426014,2,696
dmnelf005,5,DMN,0.0,0,0.063802481550489,2,700
dmnelf005,5,DMN,2.0,2,0.046707012627283044,2,696
dmnelf005,5,DMN,4.0,3,0.009445380956690019,2,694
dmnelf005,5,DMN,6.0,5,0.016620439727444394,2,690
dmnelf005,5,DMN,8.0,7,0.02282798744222793,2,686
dmnelf005,5,DMN,10.0,8,0.012811381270033272,2,684
dmnelf005,5,CEN,-10.0,-8,0.034939587759070544,2,684
dmnelf005,5,CEN,-8.0,-7,0.023406263995791318,2,686
dmnelf005,5,CEN,-6.0,-5,0.008358039015848185,2,690
dmnelf005,5,CEN,-4.0,-3,0.013452032996594993,2,694
dmnelf005,5,CEN,-2.0,-2,0.03763734613355371,2,696
dmnelf005,5,CEN,0.0,0,0.09771385861732573,2,700
dmnelf005,5,CEN,2.0,2,0.02271999944398512,2,696
dmnelf005,5,CEN,4.0,3,-0.035671944202003,2,694
dmnelf005,5,CEN,6.0,5,-0.05919605266156026,2,690
