subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,-0.006298718533931509,4
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,-0.0485816194152688,3
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.1482512464043766,3
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,-0.13685990121703076,3
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,-0.025785553924658422,2
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,-0.1912374484911122,2
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,-0.14269852423677312,2
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.09431698271293625,1
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,-0.09790779966299804,1
dmnelf001,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,-0.002163560143730585,1
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.029434960621820015,4
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.02248178190662103,3
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.30210547785682335,3
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,-0.1977697833720228,3
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,-0.10745863057712556,2
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,-0.37443900812579034,2
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,-0.3171943278532554,2
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.010349341288517083,1
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,-0.3290159530232721,1
dmnelf001,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,-0.1954632101215903,1
dmnelf002,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,-0.10237650688556323,4
dmnelf002,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,-0.19990533647232359,3
dmnelf002,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.08907980503484943,3
