subject,target,ttype,mode,window,r
rtbpd011,CEN,orig,best,fb,0.3793795461779443
rtbpd011,CEN,orig,frontal,fb,0.16866046327658124
rtbpd011,CEN,orig,all,fb,0.305286148423704
rtbpd011,CEN,orig,epoc,fb,0.29850912642840755
rtbpd011,CEN,orig,epoc_afproxy,fb,0.29323528201927884
rtbpd011,DMN,orig,best,fb,0.13808752394527268
rtbpd011,DMN,orig,frontal,fb,0.019275382371385624
rtbpd011,DMN,orig,all,fb,0.1830095834388656
rtbpd011,DMN,orig,epoc,fb,0.05640933007738227
rtbpd011,DMN,orig,epoc_afproxy,fb,0.04196354782645738
rtbpd011,PDA,orig,best,fb,0.18655855479560296
rtbpd011,PDA,orig,frontal,fb,-0.02954967858102539
rtbpd011,PDA,orig,all,fb,0.2055322495117321
rtbpd011,PDA,orig,epoc,fb,0.17401122415088344
rtbpd011,PDA,orig,epoc_afproxy,fb,0.1456260008697553
rtbpd011,CEN,clean,best,fb,0.09192815815411216
rtbpd011,CEN,clean,frontal,fb,0.10899269959314514
rtbpd011,CEN,clean,all,fb,0.09348790277821116
rtbpd011,CEN,clean,epoc,fb,0.14206013759460365
rtbpd011,CEN,clean,epoc_afproxy,fb,0.13372575285467028
rtbpd011,DMN,clean,best,fb,0.14566341665722676
rtbpd011,DMN,clean,frontal,fb,0.1428550597537789
rtbpd011,DMN,clean,all,fb,0.12536515168589457
rtbpd011,DMN,clean,epoc,fb,0.1341998199300328
rtbpd011,DMN,clean,epoc_afproxy,fb,0.12146573392393104
rtbpd011,PDA,clean,best,fb,0.07152659753604099
rtbpd011,PDA,clean,frontal,fb,0.012853520836381544
rtbpd011,PDA,clean,all,fb,0.029379050633407747
rtbpd011,PDA,clean,epoc,fb,0.053851552721232196
rtbpd011,PDA,clean,epoc_afproxy,fb,0.043797806556791434
