subject,target,ttype,mode,window,r
rtbpd002,CEN,orig,best,fb,0.1365159196368394
rtbpd002,CEN,orig,frontal,fb,-0.1578860485482793
rtbpd002,CEN,orig,all,fb,-0.08415234320869124
rtbpd002,CEN,orig,epoc,fb,-0.12453663065028768
rtbpd002,CEN,orig,epoc_afproxy,fb,-0.14215461007280522
rtbpd002,DMN,orig,best,fb,0.16618023286750563
rtbpd002,DMN,orig,frontal,fb,0.16375268514416327
rtbpd002,DMN,orig,all,fb,0.18149275087231148
rtbpd002,DMN,orig,epoc,fb,0.12155440547633464
rtbpd002,DMN,orig,epoc_afproxy,fb,0.16126954235070753
rtbpd002,PDA,orig,best,fb,0.06390848197802361
rtbpd002,PDA,orig,frontal,fb,0.017360334968787836
rtbpd002,PDA,orig,all,fb,0.08512994863326545
rtbpd002,PDA,orig,epoc,fb,0.07607711317499456
rtbpd002,PDA,orig,epoc_afproxy,fb,0.05387721944039608
rtbpd002,CEN,clean,best,fb,0.21015089969434414
rtbpd002,CEN,clean,frontal,fb,0.01371336428675799
rtbpd002,CEN,clean,all,fb,0.06244049701907146
rtbpd002,CEN,clean,epoc,fb,0.009362887278497985
rtbpd002,CEN,clean,epoc_afproxy,fb,0.0014184304579441004
rtbpd002,DMN,clean,best,fb,0.0964299266155284
rtbpd002,DMN,clean,frontal,fb,0.00780980052685646
rtbpd002,DMN,clean,all,fb,0.05759315753172033
rtbpd002,DMN,clean,epoc,fb,0.029558274676212002
rtbpd002,DMN,clean,epoc_afproxy,fb,0.020947089250448598
rtbpd002,PDA,clean,best,fb,0.09891955299860272
rtbpd002,PDA,clean,frontal,fb,0.11567046353165929
rtbpd002,PDA,clean,all,fb,0.1899827362044721
rtbpd002,PDA,clean,epoc,fb,0.15125592094191576
rtbpd002,PDA,clean,epoc_afproxy,fb,0.12646823327695247
