montage,n_ch,target,held_out,alpha,r
F4,1,CEN,dmnelf012,100000.0,0.09364665303534325
F4,1,CEN,dmnelf013,46415.888336127726,0.15019008642446982
F4,1,CEN,dmnelf014,21544.346900318822,0.16730130354448158
F4,1,CEN,dmnelf015,10000.0,0.18190999476794084
F4,1,CEN,dmnelf016,21544.346900318822,-0.024097848885354586
F4,1,CEN,dmnelf1001,46415.888336127726,0.0592870794428319
F4,1,CEN,dmnelf1002,10000.0,-0.04340372049305912
F4,1,CEN,dmnelf1003,21544.346900318822,0.15560601597000226
F4,1,DMN,dmnelf001,21544.346900318822,0.15445972782394599
F4,1,DMN,dmnelf002,100000000.0,0.12300017926982659
F4,1,DMN,dmnelf003,100000000.0,-0.0390219488600007
F4,1,DMN,dmnelf004,100000000.0,0.03990365019423566
F4,1,DMN,dmnelf005,100000000.0,0.16843530119382807
F4,1,DMN,dmnelf006,100000000.0,0.10409262887159432
F4,1,DMN,dmnelf007,100000000.0,0.20907193667238844
F4,1,DMN,dmnelf008,100000000.0,-0.0067748108133975325
F4,1,DMN,dmnelf009,100000000.0,-0.0409399156307294
F4,1,DMN,dmnelf010,21.544346900318832,-0.05404935417308837
F4,1,DMN,dmnelf011,215443.46900318822,0.2826225848577872
F4,1,DMN,dmnelf012,46415.888336127726,0.10697434359101568
F4,1,DMN,dmnelf013,100000000.0,-0.013938040665714174
F4,1,DMN,dmnelf014,21544.346900318822,-0.13801280381871725
F4,1,DMN,dmnelf015,21544.346900318822,-0.0480732561520563
F4,1,DMN,dmnelf016,4641.588833612777,-0.012067953694572796
F4,1,DMN,dmnelf1001,21544.346900318822,0.04799040651854304
F4,1,DMN,dmnelf1002,10000.0,0.021963012940124992
F4,1,DMN,dmnelf1003,1000.0,0.1901934371833468
F4,1,PDA,dmnelf001,10.0,-0.1197550975258104
F4,1,PDA,dmnelf002,100.0,-0.007557074442417272
F4,1,PDA,dmnelf003,1.0,-0.1332720534322544
F4,1,PDA,dmnelf004,1.0,-0.13726192845044044
F4,1,PDA,dmnelf005,1.0,-0.009027937006195296
F4,1,PDA,dmnelf006,2154.4346900318824,-0.11359344920336079
F4,1,PDA,dmnelf007,46.41588833612777,0.0031544067351807507
F4,1,PDA,dmnelf008,215.44346900318823,-0.21668589114473477
F4,1,PDA,dmnelf009,100000.0,0.041250771698455216
F4,1,PDA,dmnelf010,100000000.0,-0.13556845849595256
F4,1,PDA,dmnelf011,100000000.0,0.059317865505020655
F4,1,PDA,dmnelf012,100000000.0,-0.03908099135042962
F4,1,PDA,dmnelf013,100.0,-0.4056391993040287
F4,1,PDA,dmnelf014,1.0,0.0012215194591030142
F4,1,PDA,dmnelf015,21.544346900318832,0.04348258754087172
F4,1,PDA,dmnelf016,100.0,-0.21419195556442702
F4,1,PDA,dmnelf1001,100000000.0,0.07861759813012204
F4,1,PDA,dmnelf1002,100000.0,-0.20136633187828204
F4,1,PDA,dmnelf1003,100000000.0,-0.08970527721678187
C3,1,CEN,dmnelf001,1.0,0.32419620826730355
C3,1,CEN,dmnelf002,1.0,0.07960112322746615
