subject,target,ttype,mode,window,r
rtbpd022,CEN,orig,best,fb,0.10753244852959672
rtbpd022,CEN,orig,frontal,fb,0.17488616486348943
rtbpd022,CEN,orig,all,fb,0.2759896371132154
rtbpd022,DMN,orig,best,fb,0.37472099437550943
rtbpd022,DMN,orig,frontal,fb,0.1106303433988789
rtbpd022,DMN,orig,all,fb,0.14981919015673648
rtbpd022,PDA,orig,best,fb,0.09390170696112958
rtbpd022,PDA,orig,frontal,fb,-0.008460407466572553
rtbpd022,PDA,orig,all,fb,0.06795109755600065
