epoch	train_total	val_total	val_pda	lr
190	3.343887	6.068361	0.329038	1.00e-04
195	3.299530	6.066983	0.329416	1.00e-04
200	3.329111	6.059054	0.328480	1.00e-04
205	3.301196	6.060681	0.328614	1.00e-04
210	3.273974	6.078094	0.329704	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.328224	6.378491	0.325319	1.00e-04
10	5.087962	6.270284	0.325179	1.00e-04
15	4.902521	6.187969	0.321980	1.00e-04
20	4.699207	6.179342	0.322081	1.00e-04
25	4.532378	6.024248	0.307731	1.00e-04
30	4.397166	5.954617	0.302738	1.00e-04
35	4.298807	5.923683	0.299854	1.00e-04
40	4.252478	5.935668	0.301356	1.00e-04
45	4.167805	6.041441	0.312083	1.00e-04
50	4.078229	6.023322	0.310024	1.00e-04
55	4.026868	6.048521	0.314534	1.00e-04
60	3.976744	5.979562	0.307427	1.00e-04
65	3.926884	5.989422	0.309260	1.00e-04
70	3.872986	5.939150	0.305497	1.00e-04
75	3.850397	5.896776	0.303198	1.00e-04
80	3.806928	5.918627	0.306789	1.00e-04
85	3.749145	5.978363	0.313852	1.00e-04
90	3.729203	5.986478	0.314529	1.00e-04
95	3.687322	5.943980	0.308845	1.00e-04
100	3.668372	5.985455	0.315874	1.00e-04
105	3.623222	6.036515	0.320561	1.00e-04
110	3.605883	6.054786	0.323299	1.00e-04
115	3.581696	6.075703	0.324990	1.00e-04
120	3.541115	6.157109	0.333767	1.00e-04
125	3.526098	6.118890	0.330629	1.00e-04
130	3.502305	6.026721	0.321789	1.00e-04
135	3.491925	6.032208	0.322386	1.00e-04
140	3.476900	6.040678	0.324166	1.00e-04
145	3.447448	6.187127	0.335397	1.00e-04
150	3.424651	6.240466	0.342677	1.00e-04
155	3.400035	6.094316	0.328613	1.00e-04
160	3.410577	6.115031	0.330324	1.00e-04
165	3.379215	6.138773	0.333289	1.00e-04
170	3.363271	6.133810	0.331797	1.00e-04
175	3.357272	6.161108	0.333980	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.340940	6.480149	0.332112	1.00e-04
10	5.098599	6.313220	0.329086	1.00e-04
15	4.940451	6.325695	0.335563	1.00e-04
20	4.759479	6.250977	0.331218	1.00e-04
25	4.548338	6.310677	0.338165	1.00e-04
30	4.439580	6.297093	0.336934	1.00e-04
35	4.329267	6.505482	0.358782	1.00e-04
40	4.221880	6.424508	0.351649	1.00e-04
45	4.134877	6.411238	0.352922	1.00e-04
50	4.062808	6.422937	0.354941	1.00e-04
55	3.995685	6.440994	0.356640	1.00e-04
60	3.960921	6.410132	0.354892	1.00e-04
65	3.881330	6.421641	0.354513	1.00e-04
70	3.843477	6.551397	0.368625	1.00e-04
75	3.802257	6.566175	0.370453	1.00e-04
80	3.770414	6.576618	0.371230	1.00e-04
85	3.743634	6.447312	0.359911	1.00e-04
90	3.697259	6.429174	0.358733	1.00e-04
95	3.662554	6.567396	0.373964	1.00e-04
100	3.633961	6.535282	0.371195	1.00e-04
105	3.588231	6.494396	0.366357	1.00e-04
110	3.579613	6.576691	0.375291	1.00e-04
115	3.558536	6.607163	0.377999	1.00e-04
120	3.516499	6.439733	0.362893	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.328176	6.430126	0.325206	1.00e-04
10	5.095035	6.316564	0.326013	1.00e-04
15	4.908949	6.331059	0.336080	1.00e-04
20	4.746943	6.354407	0.339643	1.00e-04
25	4.582224	6.269140	0.333233	1.00e-04
30	4.442368	6.279623	0.335417	1.00e-04
35	4.336230	6.282953	0.338107	1.00e-04
40	4.259070	6.259948	0.337877	1.00e-04
45	4.152568	6.292678	0.342094	1.00e-04
50	4.115670	6.283341	0.340599	1.00e-04
55	4.017799	6.269563	0.340437	1.00e-04
60	3.959202	6.271693	0.341325	1.00e-04
65	3.944623	6.190839	0.332547	1.00e-04
70	3.873643	6.135361	0.328654	1.00e-04
75	3.835096	6.169519	0.332683	1.00e-04
80	3.809041	6.106783	0.326279	1.00e-04
85	3.761343	6.212637	0.337980	1.00e-04
90	3.722231	6.118583	0.328647	1.00e-04
95	3.687202	6.106697	0.327865	1.00e-04
100	3.666862	6.099183	0.328166	1.00e-04
105	3.647741	6.139300	0.332485	1.00e-04
110	3.606751	6.091466	0.328246	1.00e-04
115	3.572775	6.094241	0.327815	1.00e-04
120	3.563182	6.034745	0.321991	1.00e-04
125	3.540111	6.039075	0.324034	1.00e-04
130	3.520481	6.040061	0.324491	1.00e-04
135	3.503053	5.995630	0.320027	1.00e-04
140	3.475579	5.994812	0.320112	1.00e-04
145	3.481843	5.973570	0.319222	1.00e-04
150	3.437315	6.014200	0.322170	1.00e-04
155	3.435404	6.011402	0.322703	1.00e-04
160	3.418911	6.026856	0.325144	1.00e-04
165	3.364575	5.999662	0.322299	1.00e-04
170	3.368024	5.949685	0.318246	1.00e-04
175	3.364857	6.026549	0.325325	1.00e-04
180	3.349642	5.987374	0.321209	1.00e-04
185	3.344124	5.970027	0.319641	1.00e-04
190	3.309743	5.949595	0.317573	1.00e-04
195	3.318369	5.954987	0.319632	1.00e-04
200	3.293353	5.931766	0.315643	1.00e-04
205	3.263558	6.003911	0.323541	1.00e-04
210	3.264287	5.980725	0.321088	1.00e-04
215	3.267902	5.978420	0.322380	1.00e-04
220	3.230098	5.951059	0.318324	1.00e-04
225	3.227091	5.988214	0.322662	1.00e-04
230	3.205585	6.019345	0.325902	1.00e-04
235	3.198224	5.930648	0.317649	1.00e-04
240	3.192608	5.945311	0.318335	1.00e-04
245	3.194872	5.947515	0.319499	1.00e-04
250	3.187323	5.987391	0.322996	1.00e-04
255	3.160791	5.962877	0.319951	1.00e-04
260	3.150538	6.015396	0.326855	1.00e-04
265	3.121724	5.897731	0.314167	1.00e-04
270	3.149578	5.931718	0.316938	1.00e-04
275	3.136217	5.962835	0.320898	1.00e-04
280	3.125962	5.932836	0.319497	1.00e-04
285	3.096132	5.907629	0.316133	1.00e-04
290	3.099314	6.009414	0.326402	1.00e-04
295	3.086812	6.024183	0.326830	1.00e-04
300	3.083993	5.954721	0.321256	1.00e-04
305	3.066053	5.937854	0.319748	1.00e-04
310	3.051302	5.921634	0.318118	1.00e-04
315	3.060714	5.965455	0.322474	1.00e-04
320	3.045897	5.975878	0.324137	1.00e-04
325	3.026326	5.925814	0.318218	1.00e-04
330	3.041129	5.931802	0.319869	1.00e-04
335	3.032919	5.972791	0.322988	1.00e-04
340	3.037045	6.026253	0.329355	1.00e-04
345	3.024561	6.074076	0.334039	1.00e-04
350	3.022731	6.043319	0.330226	1.00e-04
355	2.994522	6.074846	0.334271	1.00e-04
360	3.007341	6.060084	0.333168	1.00e-04
365	2.987806	6.065284	0.333697	1.00e-04
