epoch	train_total	val_total	val_pda	lr
90	3.730596	5.772178	0.280242	1.00e-04
95	3.680052	5.738063	0.277851	1.00e-04
100	3.657505	5.836726	0.290042	1.00e-04
105	3.622561	5.792076	0.285008	1.00e-04
110	3.620156	5.793379	0.284926	1.00e-04
115	3.572632	5.721361	0.278621	1.00e-04
120	3.561118	5.718401	0.279694	1.00e-04
125	3.534432	5.715442	0.280854	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.394722	5.497927	0.238526	1.00e-04
10	5.149531	5.335504	0.228430	1.00e-04
15	5.007938	5.385471	0.235888	1.00e-04
20	4.861410	5.454491	0.246254	1.00e-04
25	4.686542	5.474543	0.249092	1.00e-04
30	4.594808	5.380045	0.241945	1.00e-04
35	4.468463	5.476109	0.252759	1.00e-04
40	4.368737	5.519101	0.255991	1.00e-04
45	4.281827	5.553720	0.260772	1.00e-04
50	4.178529	5.544210	0.261598	1.00e-04
55	4.126900	5.593852	0.267270	1.00e-04
60	4.055893	5.576265	0.266385	1.00e-04
65	4.003406	5.676648	0.275633	1.00e-04
70	3.948287	5.678788	0.275769	1.00e-04
75	3.894161	5.828946	0.291203	1.00e-04
80	3.850523	5.831566	0.292776	1.00e-04
85	3.825212	5.785610	0.288797	1.00e-04
90	3.801466	5.802240	0.289571	1.00e-04
95	3.739594	5.867690	0.296634	1.00e-04
100	3.705138	5.750608	0.286368	1.00e-04
105	3.663888	5.788106	0.287461	1.00e-04
110	3.659581	5.850571	0.294844	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.393041	5.403323	0.227342	1.00e-04
10	5.151706	5.340693	0.227101	1.00e-04
15	4.995110	5.274569	0.225714	1.00e-04
20	4.790355	5.294060	0.229195	1.00e-04
25	4.608100	5.428237	0.243218	1.00e-04
30	4.454374	5.472788	0.248503	1.00e-04
35	4.328415	5.448246	0.246217	1.00e-04
40	4.232862	5.534664	0.257422	1.00e-04
45	4.147238	5.534765	0.259105	1.00e-04
50	4.099814	5.714696	0.275355	1.00e-04
55	3.999228	5.723645	0.276131	1.00e-04
60	3.942915	5.777411	0.282270	1.00e-04
65	3.912058	5.662614	0.272529	1.00e-04
70	3.826781	5.677990	0.275216	1.00e-04
75	3.785512	5.803298	0.287832	1.00e-04
80	3.788327	5.689640	0.277673	1.00e-04
85	3.712544	5.938617	0.302767	1.00e-04
90	3.666645	5.838968	0.292465	1.00e-04
95	3.671002	5.875596	0.296256	1.00e-04
100	3.636256	5.833123	0.292775	1.00e-04
105	3.612817	5.868919	0.296002	1.00e-04
110	3.574721	5.851295	0.294654	1.00e-04
115	3.532667	5.758601	0.284544	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.439669	5.467678	0.235369	1.00e-04
10	5.180404	5.339679	0.228549	1.00e-04
15	5.009481	5.441907	0.240398	1.00e-04
20	4.838613	5.471741	0.246091	1.00e-04
25	4.688910	5.625069	0.263364	1.00e-04
30	4.547479	5.548153	0.256872	1.00e-04
35	4.423368	5.602907	0.261674	1.00e-04
40	4.331209	5.691829	0.272534	1.00e-04
45	4.233299	5.753123	0.279689	1.00e-04
50	4.181285	5.726914	0.276301	1.00e-04
55	4.073432	5.658122	0.269218	1.00e-04
60	4.029827	5.604776	0.263920	1.00e-04
65	3.971163	5.692372	0.274411	1.00e-04
70	3.942069	5.791478	0.283939	1.00e-04
75	3.876179	5.666553	0.272830	1.00e-04
80	3.842849	5.696292	0.274749	1.00e-04
85	3.809723	5.783573	0.283957	1.00e-04
90	3.787917	5.565964	0.261168	1.00e-04
95	3.751117	5.716192	0.277461	1.00e-04
100	3.738127	5.686682	0.275861	1.00e-04
105	3.693496	5.615994	0.267712	1.00e-04
110	3.663711	5.652368	0.272123	1.00e-04
