epoch	train_total	val_total	val_pda	lr
5	5.388869	5.348050	0.196980	1.00e-04
10	5.138640	5.261278	0.197622	1.00e-04
15	4.993954	5.230188	0.199016	1.00e-04
20	4.798178	5.348366	0.211695	1.00e-04
25	4.575779	5.485662	0.225015	1.00e-04
30	4.413043	5.541315	0.231977	1.00e-04
35	4.326225	5.568364	0.237631	1.00e-04
40	4.223648	5.616144	0.238802	1.00e-04
45	4.149465	5.522487	0.231232	1.00e-04
50	4.059806	5.501909	0.231311	1.00e-04
55	3.989778	5.462494	0.228114	1.00e-04
60	3.943375	5.436689	0.228502	1.00e-04
65	3.902862	5.471728	0.231797	1.00e-04
70	3.836675	5.363888	0.221077	1.00e-04
75	3.821624	5.419754	0.226246	1.00e-04
80	3.741354	5.417057	0.230036	1.00e-04
85	3.722829	5.335287	0.221334	1.00e-04
90	3.678829	5.403324	0.230099	1.00e-04
95	3.647744	5.525859	0.242414	1.00e-04
100	3.613165	5.425688	0.233335	1.00e-04
105	3.611314	5.433834	0.234877	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.365427	5.353811	0.197394	1.00e-04
10	5.137165	5.336881	0.204127	1.00e-04
15	4.975438	5.301902	0.205380	1.00e-04
20	4.776425	5.363274	0.213965	1.00e-04
25	4.617542	5.368693	0.216538	1.00e-04
30	4.520825	5.353171	0.216297	1.00e-04
35	4.394466	5.407671	0.222187	1.00e-04
40	4.317058	5.320236	0.214484	1.00e-04
45	4.214850	5.328484	0.217393	1.00e-04
50	4.156599	5.313616	0.215472	1.00e-04
55	4.114682	5.278135	0.214706	1.00e-04
60	4.030520	5.291314	0.213123	1.00e-04
65	3.991436	5.287363	0.216266	1.00e-04
70	3.905205	5.281582	0.217111	1.00e-04
75	3.884622	5.203753	0.210383	1.00e-04
80	3.875926	5.288368	0.221049	1.00e-04
85	3.821182	5.176424	0.210329	1.00e-04
90	3.772864	5.187488	0.213321	1.00e-04
95	3.768113	5.167296	0.210197	1.00e-04
100	3.734123	5.222541	0.217966	1.00e-04
105	3.678898	5.189057	0.214452	1.00e-04
110	3.667520	5.248788	0.220910	1.00e-04
115	3.628065	5.159935	0.212939	1.00e-04
120	3.600724	5.127152	0.210456	1.00e-04
125	3.597708	5.133065	0.211848	1.00e-04
130	3.539525	5.134265	0.212531	1.00e-04
135	3.542519	5.117612	0.212140	1.00e-04
140	3.530394	5.152388	0.215842	1.00e-04
145	3.497129	5.143858	0.214621	1.00e-04
150	3.477303	5.153006	0.215949	1.00e-04
155	3.446617	5.110038	0.212180	1.00e-04
160	3.445746	5.089975	0.211401	1.00e-04
165	3.410981	5.094501	0.212097	1.00e-04
170	3.414157	5.090829	0.209963	1.00e-04
175	3.399749	5.063065	0.210314	1.00e-04
180	3.370018	5.085687	0.211016	1.00e-04
185	3.351189	5.089423	0.213280	1.00e-04
190	3.364046	5.102965	0.213844	1.00e-04
195	3.335938	5.170963	0.222005	1.00e-04
200	3.311521	5.076398	0.212313	1.00e-04
205	3.293182	5.110646	0.215575	1.00e-04
210	3.308175	5.134933	0.217340	1.00e-04
215	3.278068	5.023488	0.208422	1.00e-04
220	3.272061	5.073754	0.214679	1.00e-04
225	3.257878	5.057691	0.213507	1.00e-04
230	3.230305	5.042506	0.211495	1.00e-04
235	3.233654	5.041683	0.211402	1.00e-04
240	3.206054	5.060418	0.213277	1.00e-04
245	3.226769	5.050709	0.212556	1.00e-04
250	3.220537	5.042815	0.211524	1.00e-04
255	3.185955	5.110805	0.218934	1.00e-04
260	3.165506	5.096907	0.216735	1.00e-04
265	3.172831	5.035809	0.212473	1.00e-04
270	3.146924	5.056571	0.213756	1.00e-04
275	3.153021	5.060716	0.212502	1.00e-04
280	3.135712	5.075669	0.215284	1.00e-04
285	3.132207	5.050277	0.212649	1.00e-04
290	3.128342	5.039073	0.211931	1.00e-04
295	3.115100	5.059380	0.213817	1.00e-04
300	3.106617	5.071728	0.214167	1.00e-04
305	3.106912	5.028498	0.210319	1.00e-04
310	3.086283	4.996458	0.208457	1.00e-04
315	3.086791	5.026260	0.210816	1.00e-04
320	3.074266	5.015351	0.209838	1.00e-04
325	3.059262	5.049769	0.213265	1.00e-04
330	3.066344	5.011132	0.208708	1.00e-04
335	3.043540	5.021749	0.210964	1.00e-04
340	3.059399	5.031496	0.211430	1.00e-04
