epoch	train_total	val_total	val_pda	lr
360	2.998419	5.516853	0.269415	1.00e-04
365	2.985765	5.479919	0.266712	1.00e-04
370	2.985145	5.538911	0.272307	1.00e-04
375	2.989619	5.616549	0.278939	1.00e-04
380	2.981801	5.511340	0.270365	1.00e-04
385	2.984591	5.550528	0.274569	1.00e-04
390	2.962694	5.520151	0.270145	1.00e-04
395	2.961612	5.491764	0.267388	1.00e-04
400	2.964509	5.512253	0.269722	1.00e-04
405	2.952032	5.497599	0.268276	1.00e-04
410	2.938642	5.524975	0.270842	1.00e-04
415	2.943140	5.523798	0.270154	1.00e-04
420	2.938663	5.492185	0.267418	1.00e-04
425	2.932287	5.557929	0.274144	1.00e-04
430	2.954593	5.537736	0.273235	1.00e-04
435	2.932153	5.503898	0.269372	1.00e-04
440	2.918338	5.507065	0.270284	1.00e-04
445	2.917122	5.459677	0.264836	1.00e-04
450	2.901821	5.519509	0.271214	1.00e-04
455	2.917629	5.509421	0.270269	1.00e-04
460	2.910982	5.518194	0.270600	1.00e-04
465	2.897675	5.561367	0.274534	1.00e-04
470	2.908329	5.487442	0.267846	1.00e-04
475	2.904426	5.526172	0.271652	1.00e-04
480	2.904372	5.483673	0.268630	1.00e-04
485	2.893813	5.474484	0.267255	1.00e-04
490	2.892303	5.553597	0.275025	1.00e-04
495	2.878698	5.510146	0.271003	1.00e-04
500	2.879792	5.507247	0.270746	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.378232	5.889818	0.265086	1.00e-04
10	5.128994	5.751470	0.261489	1.00e-04
15	4.974393	5.697725	0.262339	1.00e-04
20	4.839097	5.641400	0.259521	1.00e-04
25	4.631968	5.626775	0.259441	1.00e-04
30	4.507332	5.533036	0.251688	1.00e-04
35	4.404414	5.510409	0.249394	1.00e-04
40	4.293432	5.509403	0.249872	1.00e-04
45	4.190771	5.477446	0.249685	1.00e-04
50	4.144637	5.506765	0.251221	1.00e-04
55	4.049383	5.500726	0.251830	1.00e-04
60	4.000051	5.433502	0.245479	1.00e-04
65	3.956074	5.459624	0.248540	1.00e-04
70	3.919371	5.464869	0.248839	1.00e-04
75	3.832187	5.450276	0.249627	1.00e-04
80	3.821461	5.416616	0.246493	1.00e-04
85	3.788644	5.446210	0.249871	1.00e-04
90	3.740963	5.449044	0.251269	1.00e-04
95	3.725839	5.433490	0.250486	1.00e-04
100	3.682956	5.471934	0.256416	1.00e-04
105	3.645759	5.418816	0.250462	1.00e-04
110	3.615025	5.440909	0.254122	1.00e-04
115	3.599718	5.409902	0.251352	1.00e-04
120	3.570475	5.436795	0.253419	1.00e-04
125	3.580575	5.485426	0.258077	1.00e-04
130	3.518621	5.555198	0.266128	1.00e-04
135	3.474302	5.494960	0.261399	1.00e-04
140	3.490921	5.495696	0.259545	1.00e-04
145	3.447103	5.541988	0.265268	1.00e-04
150	3.463452	5.467379	0.258671	1.00e-04
155	3.447269	5.505343	0.262188	1.00e-04
160	3.421743	5.535073	0.266210	1.00e-04
165	3.412700	5.532384	0.266568	1.00e-04
170	3.386006	5.550222	0.269112	1.00e-04
175	3.385083	5.500308	0.263893	1.00e-04
180	3.331606	5.519042	0.265026	1.00e-04
185	3.354408	5.471868	0.260806	1.00e-04
190	3.336768	5.446804	0.259306	1.00e-04
195	3.315396	5.437569	0.257926	1.00e-04
200	3.322008	5.495452	0.264207	1.00e-04
205	3.277306	5.486970	0.263347	1.00e-04
210	3.265263	5.492753	0.264631	1.00e-04
215	3.259440	5.536679	0.268156	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.347614	5.920212	0.268384	1.00e-04
10	5.121418	5.761638	0.263657	1.00e-04
15	4.967732	5.697234	0.263889	1.00e-04
20	4.773749	5.709904	0.265065	1.00e-04
25	4.589901	5.645274	0.262309	1.00e-04
30	4.447722	5.714398	0.271646	1.00e-04
35	4.350390	5.584391	0.259489	1.00e-04
40	4.234291	5.601249	0.264100	1.00e-04
45	4.134676	5.659647	0.270712	1.00e-04
50	4.087267	5.647296	0.270222	1.00e-04
55	4.014975	5.559986	0.263155	1.00e-04
60	3.950190	5.600192	0.266728	1.00e-04
65	3.932134	5.639648	0.271298	1.00e-04
70	3.877304	5.528242	0.262453	1.00e-04
75	3.824500	5.533839	0.262667	1.00e-04
80	3.786410	5.568426	0.268014	1.00e-04
85	3.739146	5.651260	0.276612	1.00e-04
90	3.693661	5.506513	0.262727	1.00e-04
95	3.676940	5.511820	0.263642	1.00e-04
100	3.664651	5.502692	0.262827	1.00e-04
105	3.623394	5.524812	0.265221	1.00e-04
110	3.608399	5.509491	0.264044	1.00e-04
115	3.554185	5.528609	0.265797	1.00e-04
120	3.532275	5.521280	0.265306	1.00e-04
125	3.508551	5.497824	0.263742	1.00e-04
130	3.477576	5.601340	0.273331	1.00e-04
135	3.478822	5.585046	0.272386	1.00e-04
140	3.446007	5.523903	0.266605	1.00e-04
145	3.431130	5.532181	0.267922	1.00e-04
150	3.403627	5.537428	0.268365	1.00e-04
155	3.412741	5.542156	0.270050	1.00e-04
160	3.394053	5.599977	0.275460	1.00e-04
165	3.351210	5.530295	0.269025	1.00e-04
170	3.355491	5.560727	0.272824	1.00e-04
175	3.329560	5.504236	0.266453	1.00e-04
180	3.333828	5.482360	0.265537	1.00e-04
185	3.311154	5.497116	0.267037	1.00e-04
190	3.299396	5.456644	0.263386	1.00e-04
195	3.298529	5.433829	0.261647	1.00e-04
200	3.263992	5.492419	0.266800	1.00e-04
205	3.236977	5.452185	0.262464	1.00e-04
210	3.235542	5.411004	0.259397	1.00e-04
215	3.233843	5.440928	0.261398	1.00e-04
220	3.216436	5.380645	0.257119	1.00e-04
225	3.198694	5.428505	0.260462	1.00e-04
230	3.178867	5.432646	0.260904	1.00e-04
235	3.164786	5.406079	0.259242	1.00e-04
240	3.163926	5.510359	0.269042	1.00e-04
245	3.166584	5.425158	0.260795	1.00e-04
250	3.150535	5.428689	0.261666	1.00e-04
255	3.143637	5.461322	0.265156	1.00e-04
260	3.116285	5.467618	0.265374	1.00e-04
265	3.106087	5.472769	0.265630	1.00e-04
270	3.110263	5.436482	0.261023	1.00e-04
275	3.125876	5.457949	0.263530	1.00e-04
280	3.102598	5.425194	0.262572	1.00e-04
285	3.096872	5.367725	0.255721	1.00e-04
290	3.067883	5.489847	0.268161	1.00e-04
295	3.063699	5.399277	0.259386	1.00e-04
300	3.073721	5.440555	0.263043	1.00e-04
305	3.054238	5.447375	0.263687	1.00e-04
310	3.052057	5.405740	0.261123	1.00e-04
315	3.049850	5.409360	0.261691	1.00e-04
320	3.039538	5.407920	0.260320	1.00e-04
325	3.052021	5.389335	0.257688	1.00e-04
330	3.018890	5.377581	0.257848	1.00e-04
335	3.025774	5.366706	0.257163	1.00e-04
340	3.036382	5.444392	0.263306	1.00e-04
345	3.012641	5.391685	0.259423	1.00e-04
350	3.002937	5.355298	0.254093	1.00e-04
355	2.982306	5.378101	0.257813	1.00e-04
360	2.983718	5.411230	0.260500	1.00e-04
365	2.974666	5.416449	0.261336	1.00e-04
370	2.973936	5.344340	0.254728	1.00e-04
375	2.961635	5.394783	0.260029	1.00e-04
380	2.961645	5.390420	0.260342	1.00e-04
385	2.965790	5.485855	0.268527	1.00e-04
390	2.946434	5.407048	0.261562	1.00e-04
395	2.961017	5.423037	0.263752	1.00e-04
400	2.950834	5.367865	0.259459	1.00e-04
405	2.947156	5.349329	0.256006	1.00e-04
410	2.931569	5.397502	0.259689	1.00e-04
415	2.933861	5.408613	0.260992	1.00e-04
420	2.943899	5.442145	0.265295	1.00e-04
425	2.937238	5.375664	0.258014	1.00e-04
430	2.917083	5.395593	0.259578	1.00e-04
435	2.929924	5.424624	0.263170	1.00e-04
440	2.902685	5.423800	0.263703	1.00e-04
445	2.910760	5.381578	0.259099	1.00e-04
450	2.897755	5.391948	0.260359	1.00e-04
455	2.880603	5.422330	0.263014	1.00e-04
460	2.891665	5.325855	0.253160	1.00e-04
465	2.885128	5.377810	0.259260	1.00e-04
470	2.886165	5.392851	0.259540	1.00e-04
475	2.877254	5.431893	0.264148	1.00e-04
480	2.897735	5.378480	0.259001	1.00e-04
485	2.879024	5.403695	0.262582	1.00e-04
490	2.856171	5.405157	0.262133	1.00e-04
495	2.866798	5.391513	0.259842	1.00e-04
500	2.849061	5.419077	0.262959	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.397019	5.876717	0.268143	1.00e-04
10	5.125339	5.773586	0.265386	1.00e-04
15	4.971678	5.768902	0.269762	1.00e-04
20	4.800708	5.702811	0.265124	1.00e-04
25	4.645186	5.690666	0.266159	1.00e-04
30	4.513188	5.670003	0.265651	1.00e-04
35	4.395718	5.727989	0.272119	1.00e-04
40	4.307469	5.580708	0.260492	1.00e-04
45	4.206747	5.690272	0.270676	1.00e-04
50	4.168418	5.636151	0.266409	1.00e-04
55	4.066294	5.567023	0.261992	1.00e-04
60	4.014149	5.589216	0.264690	1.00e-04
65	3.936200	5.569161	0.262534	1.00e-04
70	3.914914	5.560343	0.262657	1.00e-04
75	3.857251	5.551029	0.262000	1.00e-04
80	3.825654	5.505449	0.257779	1.00e-04
85	3.793472	5.580220	0.266711	1.00e-04
90	3.767316	5.559126	0.263668	1.00e-04
95	3.718836	5.576639	0.267048	1.00e-04
100	3.715880	5.580490	0.267160	1.00e-04
105	3.682335	5.561361	0.265934	1.00e-04
110	3.653708	5.520457	0.262939	1.00e-04
115	3.616382	5.556545	0.266102	1.00e-04
120	3.589378	5.632516	0.273781	1.00e-04
125	3.562515	5.546621	0.266189	1.00e-04
130	3.544921	5.573071	0.268748	1.00e-04
135	3.515825	5.547268	0.266740	1.00e-04
140	3.500288	5.550280	0.267546	1.00e-04
145	3.475651	5.530968	0.266452	1.00e-04
150	3.461873	5.502753	0.263820	1.00e-04
155	3.466111	5.540702	0.266943	1.00e-04
160	3.440119	5.489287	0.262046	1.00e-04
165	3.404279	5.524691	0.265892	1.00e-04
170	3.417436	5.485115	0.261708	1.00e-04
175	3.385358	5.537221	0.266438	1.00e-04
180	3.385072	5.557045	0.269157	1.00e-04
185	3.334500	5.470581	0.261288	1.00e-04
190	3.364730	5.551636	0.269063	1.00e-04
195	3.340930	5.522518	0.265727	1.00e-04
200	3.312657	5.485590	0.263322	1.00e-04
205	3.295641	5.448976	0.259329	1.00e-04
210	3.300483	5.477306	0.262029	1.00e-04
215	3.302962	5.460588	0.259977	1.00e-04
220	3.264892	5.429642	0.257558	1.00e-04
225	3.246728	5.413334	0.255372	1.00e-04
230	3.243858	5.414284	0.255842	1.00e-04
235	3.219952	5.391826	0.254568	1.00e-04
240	3.209887	5.425916	0.257902	1.00e-04
245	3.206809	5.447747	0.260188	1.00e-04
250	3.218513	5.492765	0.264035	1.00e-04
255	3.194953	5.425074	0.257136	1.00e-04
260	3.177347	5.373389	0.253227	1.00e-04
265	3.168890	5.379407	0.253732	1.00e-04
270	3.169615	5.379694	0.254358	1.00e-04
275	3.141707	5.441289	0.258800	1.00e-04
280	3.151536	5.444357	0.259833	1.00e-04
285	3.144880	5.386086	0.255293	1.00e-04
290	3.148693	5.361865	0.253793	1.00e-04
295	3.133744	5.347846	0.252344	1.00e-04
300	3.125676	5.447114	0.260141	1.00e-04
305	3.110234	5.342474	0.250823	1.00e-04
310	3.089264	5.338127	0.250689	1.00e-04
315	3.091150	5.342281	0.252050	1.00e-04
320	3.080966	5.381200	0.255029	1.00e-04
325	3.063620	5.315489	0.249263	1.00e-04
330	3.085094	5.363670	0.253613	1.00e-04
335	3.070376	5.353234	0.252759	1.00e-04
340	3.074764	5.356809	0.252257	1.00e-04
345	3.059397	5.308411	0.248846	1.00e-04
350	3.034256	5.370024	0.254979	1.00e-04
355	3.018509	5.398149	0.258012	1.00e-04
360	3.019551	5.371501	0.254294	1.00e-04
365	3.042861	5.347808	0.252265	1.00e-04
370	3.021583	5.333552	0.251382	1.00e-04
375	3.014724	5.337691	0.252256	1.00e-04
380	3.006532	5.373070	0.255192	1.00e-04
385	3.009882	5.412035	0.259722	1.00e-04
390	2.999873	5.393481	0.257890	1.00e-04
395	2.992076	5.389525	0.256676	1.00e-04
400	2.985579	5.365468	0.254421	1.00e-04
405	2.975102	5.352418	0.253503	1.00e-04
410	2.987712	5.338265	0.253198	1.00e-04
415	2.955926	5.342289	0.253496	1.00e-04
420	2.969617	5.341903	0.253521	1.00e-04
425	2.976933	5.333223	0.252759	1.00e-04
430	2.954048	5.298021	0.249573	1.00e-04
435	2.935351	5.314028	0.250434	1.00e-04
440	2.959516	5.378022	0.257366	1.00e-04
445	2.943461	5.309441	0.249771	1.00e-04
450	2.944927	5.307406	0.249706	1.00e-04
455	2.941533	5.341737	0.254134	1.00e-04
460	2.934084	5.342715	0.253704	1.00e-04
465	2.921247	5.305432	0.250401	1.00e-04
470	2.923786	5.353165	0.254963	1.00e-04
475	2.918037	5.343804	0.254306	1.00e-04
480	2.935593	5.282176	0.248952	1.00e-04
485	2.925417	5.362618	0.255663	1.00e-04
490	2.909375	5.348546	0.255104	1.00e-04
495	2.902244	5.338387	0.253704	1.00e-04
500	2.898815	5.389079	0.259408	1.00e-04
