epoch	train_total	val_total	val_pda	lr
320	3.051500	5.133206	0.193239	1.00e-04
325	3.047682	5.158643	0.192688	1.00e-04
330	3.022574	5.182849	0.197414	1.00e-04
335	3.026564	5.146700	0.194092	1.00e-04
340	3.025482	5.153808	0.194565	1.00e-04
345	3.008942	5.168110	0.196539	1.00e-04
350	3.018466	5.137870	0.193823	1.00e-04
355	3.003735	5.144063	0.194019	1.00e-04
360	3.003424	5.177741	0.195745	1.00e-04
365	2.993538	5.234473	0.201047	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.399450	5.284797	0.172094	1.00e-04
10	5.161019	5.233590	0.172566	1.00e-04
15	4.995086	5.202551	0.173740	1.00e-04
20	4.811539	5.253716	0.178965	1.00e-04
25	4.650870	5.372299	0.191870	1.00e-04
30	4.483351	5.343907	0.191261	1.00e-04
35	4.386046	5.356214	0.193848	1.00e-04
40	4.279201	5.210555	0.183044	1.00e-04
45	4.183711	5.293930	0.194771	1.00e-04
50	4.137422	5.210474	0.185651	1.00e-04
55	4.040641	5.231756	0.186691	1.00e-04
60	3.977763	5.307592	0.194729	1.00e-04
65	3.945356	5.190547	0.185545	1.00e-04
70	3.866535	5.189135	0.189625	1.00e-04
75	3.810811	5.200422	0.188336	1.00e-04
80	3.792268	5.152423	0.185140	1.00e-04
85	3.742534	5.211628	0.188428	1.00e-04
90	3.656466	5.146543	0.183287	1.00e-04
95	3.670302	5.147406	0.185981	1.00e-04
100	3.645487	5.112336	0.183722	1.00e-04
105	3.622576	5.195161	0.192351	1.00e-04
110	3.589113	5.137543	0.188429	1.00e-04
115	3.544704	5.176723	0.188822	1.00e-04
120	3.505208	5.141668	0.184195	1.00e-04
125	3.492459	5.169299	0.189910	1.00e-04
130	3.478801	5.200681	0.192945	1.00e-04
135	3.453576	5.150944	0.188248	1.00e-04
140	3.444697	5.134200	0.187204	1.00e-04
145	3.428778	5.155263	0.190651	1.00e-04
150	3.390778	5.118976	0.186059	1.00e-04
155	3.389746	5.167206	0.191113	1.00e-04
160	3.349499	5.183075	0.193317	1.00e-04
165	3.325255	5.177353	0.192581	1.00e-04
170	3.304528	5.118687	0.188397	1.00e-04
175	3.305480	5.092049	0.187233	1.00e-04
180	3.289986	5.201843	0.195475	1.00e-04
185	3.301869	5.118844	0.187802	1.00e-04
190	3.263499	5.086670	0.185073	1.00e-04
195	3.267677	5.130273	0.190399	1.00e-04
200	3.228268	5.153263	0.192141	1.00e-04
205	3.210747	5.150825	0.190584	1.00e-04
210	3.183186	5.140497	0.190164	1.00e-04
215	3.210027	5.132269	0.190452	1.00e-04
220	3.172462	5.176938	0.196208	1.00e-04
225	3.175711	5.218661	0.198130	1.00e-04
230	3.144945	5.197525	0.195966	1.00e-04
235	3.149072	5.158298	0.194250	1.00e-04
240	3.132535	5.171443	0.193635	1.00e-04
245	3.126382	5.169654	0.194352	1.00e-04
250	3.115690	5.143849	0.192459	1.00e-04
255	3.106692	5.176247	0.195272	1.00e-04
260	3.086386	5.163343	0.195634	1.00e-04
265	3.084350	5.208221	0.197124	1.00e-04
270	3.084906	5.160346	0.192679	1.00e-04
275	3.093283	5.120699	0.189418	1.00e-04
280	3.074863	5.105723	0.189264	1.00e-04
285	3.062930	5.191703	0.198481	1.00e-04
290	3.054709	5.170098	0.193332	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.438629	5.349674	0.179768	1.00e-04
10	5.163256	5.217646	0.171135	1.00e-04
15	5.001886	5.278271	0.181717	1.00e-04
20	4.827257	5.236869	0.179482	1.00e-04
25	4.663701	5.256872	0.184517	1.00e-04
30	4.517961	5.222995	0.182932	1.00e-04
35	4.408764	5.199769	0.179684	1.00e-04
40	4.294305	5.172864	0.182348	1.00e-04
45	4.204528	5.180896	0.180592	1.00e-04
50	4.146832	5.118769	0.178243	1.00e-04
55	4.060199	5.083637	0.173640	1.00e-04
60	3.986711	5.041131	0.171152	1.00e-04
65	3.931618	5.059043	0.174619	1.00e-04
70	3.906269	5.048553	0.173289	1.00e-04
75	3.847689	4.995159	0.171173	1.00e-04
80	3.795001	5.068177	0.177170	1.00e-04
85	3.759036	5.037107	0.175286	1.00e-04
90	3.759418	5.069925	0.180184	1.00e-04
95	3.697687	5.055830	0.178476	1.00e-04
100	3.691030	5.031965	0.177233	1.00e-04
105	3.655256	5.048667	0.178530	1.00e-04
110	3.618190	5.055460	0.180526	1.00e-04
115	3.583272	5.064814	0.181736	1.00e-04
120	3.544206	5.060938	0.182220	1.00e-04
125	3.530312	5.113732	0.186576	1.00e-04
130	3.525149	5.068569	0.182255	1.00e-04
135	3.495263	5.078226	0.183767	1.00e-04
140	3.443374	5.088928	0.185803	1.00e-04
145	3.428307	5.140842	0.190033	1.00e-04
150	3.412875	5.168130	0.193203	1.00e-04
155	3.406989	5.144998	0.193252	1.00e-04
160	3.393347	5.085227	0.186371	1.00e-04
165	3.361547	5.140007	0.192912	1.00e-04
170	3.344295	5.154961	0.191494	1.00e-04
175	3.340189	5.166323	0.194586	1.00e-04
