epoch	train_total	val_total	val_pda	lr
105	3.624328	4.848013	0.198192	1.00e-04
110	3.614153	4.736485	0.188126	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.439217	4.742593	0.157399	1.00e-04
10	5.185751	4.637675	0.160723	1.00e-04
15	5.002803	4.650170	0.165188	1.00e-04
20	4.781781	4.697568	0.170415	1.00e-04
25	4.547339	4.654656	0.169894	1.00e-04
30	4.446674	4.628976	0.165918	1.00e-04
35	4.312245	4.652000	0.169841	1.00e-04
40	4.269134	4.650580	0.171674	1.00e-04
45	4.152098	4.647885	0.173480	1.00e-04
50	4.076299	4.652539	0.173580	1.00e-04
55	4.012647	4.605113	0.171328	1.00e-04
60	3.967523	4.647855	0.175697	1.00e-04
65	3.915345	4.590066	0.170045	1.00e-04
70	3.879309	4.627419	0.175347	1.00e-04
75	3.837998	4.481136	0.162289	1.00e-04
80	3.784433	4.584716	0.172732	1.00e-04
85	3.757284	4.520509	0.167031	1.00e-04
90	3.736167	4.549718	0.169708	1.00e-04
95	3.704742	4.495266	0.165441	1.00e-04
100	3.674124	4.486982	0.164937	1.00e-04
105	3.622857	4.464295	0.162572	1.00e-04
110	3.616198	4.461520	0.162338	1.00e-04
115	3.572145	4.508076	0.169807	1.00e-04
120	3.553457	4.492790	0.167197	1.00e-04
125	3.529110	4.485027	0.166930	1.00e-04
130	3.512066	4.413516	0.161127	1.00e-04
135	3.464885	4.451041	0.163948	1.00e-04
140	3.462920	4.521065	0.170638	1.00e-04
145	3.463692	4.416253	0.161350	1.00e-04
150	3.425688	4.452106	0.164280	1.00e-04
155	3.409998	4.389008	0.159135	1.00e-04
160	3.399304	4.474958	0.166660	1.00e-04
165	3.392992	4.492054	0.169102	1.00e-04
170	3.374036	4.448382	0.163350	1.00e-04
175	3.372496	4.429212	0.164221	1.00e-04
180	3.338463	4.401315	0.161145	1.00e-04
185	3.338007	4.368266	0.158861	1.00e-04
190	3.311148	4.407492	0.162637	1.00e-04
195	3.318646	4.355123	0.156263	1.00e-04
200	3.299368	4.427234	0.163353	1.00e-04
205	3.280664	4.346224	0.157190	1.00e-04
210	3.274540	4.379053	0.159744	1.00e-04
215	3.250845	4.418864	0.164228	1.00e-04
220	3.256889	4.382939	0.160300	1.00e-04
225	3.237936	4.444939	0.167253	1.00e-04
230	3.217538	4.437326	0.165460	1.00e-04
235	3.223579	4.408005	0.162218	1.00e-04
240	3.203679	4.374771	0.161280	1.00e-04
245	3.177938	4.403137	0.163120	1.00e-04
250	3.187560	4.475429	0.169254	1.00e-04
255	3.170561	4.493980	0.172307	1.00e-04
260	3.152707	4.450473	0.166209	1.00e-04
265	3.174439	4.477784	0.171207	1.00e-04
270	3.164826	4.437963	0.165183	1.00e-04
275	3.131329	4.379854	0.160939	1.00e-04
280	3.123978	4.400611	0.162342	1.00e-04
285	3.108712	4.418739	0.164699	1.00e-04
290	3.115015	4.382335	0.161266	1.00e-04
295	3.118991	4.392409	0.162842	1.00e-04
300	3.108446	4.400514	0.164302	1.00e-04
305	3.087092	4.399299	0.163659	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.457490	4.797445	0.163421	1.00e-04
10	5.196710	4.677296	0.162796	1.00e-04
15	5.012954	4.669567	0.165464	1.00e-04
20	4.794677	4.675030	0.167847	1.00e-04
25	4.582261	4.702943	0.168030	1.00e-04
30	4.478200	4.623772	0.162315	1.00e-04
35	4.392874	4.638751	0.164056	1.00e-04
40	4.277731	4.672764	0.168780	1.00e-04
45	4.194496	4.641237	0.168133	1.00e-04
50	4.114386	4.676203	0.172379	1.00e-04
55	4.050621	4.624688	0.168825	1.00e-04
60	4.005576	4.705616	0.177400	1.00e-04
65	3.956828	4.551188	0.163363	1.00e-04
70	3.918346	4.612942	0.171033	1.00e-04
75	3.828042	4.525717	0.164742	1.00e-04
80	3.846062	4.550531	0.166801	1.00e-04
85	3.790066	4.549812	0.167389	1.00e-04
90	3.747160	4.473846	0.160281	1.00e-04
95	3.731106	4.515441	0.166418	1.00e-04
100	3.683165	4.487889	0.163682	1.00e-04
105	3.644806	4.459976	0.161135	1.00e-04
110	3.650218	4.467661	0.162370	1.00e-04
115	3.626591	4.462517	0.162073	1.00e-04
120	3.581162	4.512792	0.166386	1.00e-04
125	3.571277	4.479376	0.164365	1.00e-04
130	3.536192	4.582543	0.174725	1.00e-04
135	3.480290	4.469185	0.163404	1.00e-04
140	3.490502	4.514202	0.168043	1.00e-04
145	3.467853	4.486637	0.165060	1.00e-04
150	3.468169	4.508785	0.168001	1.00e-04
155	3.455907	4.477952	0.165017	1.00e-04
160	3.430246	4.534122	0.170783	1.00e-04
165	3.402383	4.489299	0.166831	1.00e-04
170	3.379714	4.530829	0.170999	1.00e-04
175	3.385976	4.551755	0.173890	1.00e-04
180	3.350905	4.460142	0.164797	1.00e-04
185	3.343016	4.529111	0.171706	1.00e-04
190	3.320487	4.491417	0.168111	1.00e-04
195	3.326644	4.496370	0.169155	1.00e-04
200	3.338891	4.560271	0.174851	1.00e-04
205	3.302218	4.551515	0.172346	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.426582	4.827074	0.164675	1.00e-04
10	5.192828	4.658980	0.161884	1.00e-04
15	5.005735	4.704290	0.169064	1.00e-04
20	4.792075	4.808805	0.183989	1.00e-04
25	4.623150	4.790825	0.183175	1.00e-04
30	4.491085	4.673430	0.171529	1.00e-04
35	4.381216	4.688354	0.174409	1.00e-04
40	4.294302	4.888394	0.196135	1.00e-04
45	4.188632	4.791792	0.188222	1.00e-04
50	4.126038	4.890208	0.197489	1.00e-04
55	4.043588	4.720492	0.181511	1.00e-04
60	4.006608	4.754501	0.186599	1.00e-04
65	3.963591	4.736064	0.185465	1.00e-04
70	3.885669	4.768431	0.188453	1.00e-04
75	3.846710	4.693936	0.181910	1.00e-04
80	3.828761	4.731392	0.187569	1.00e-04
85	3.766581	4.813885	0.196201	1.00e-04
90	3.732543	4.704782	0.184989	1.00e-04
95	3.706325	4.669594	0.182182	1.00e-04
100	3.685659	4.763483	0.192838	1.00e-04
105	3.648153	4.674091	0.183394	1.00e-04
110	3.622449	4.683851	0.184928	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.443333	4.712717	0.157215	1.00e-04
10	5.188278	4.664739	0.162635	1.00e-04
15	5.020618	4.757035	0.177718	1.00e-04
20	4.843273	4.783856	0.179928	1.00e-04
25	4.638806	4.790377	0.181289	1.00e-04
30	4.496705	4.652062	0.169079	1.00e-04
35	4.404955	4.801893	0.181360	1.00e-04
40	4.302798	4.698642	0.173974	1.00e-04
45	4.218200	4.785229	0.181768	1.00e-04
50	4.147128	4.759713	0.182231	1.00e-04
55	4.051456	4.680172	0.171140	1.00e-04
60	4.004054	4.758825	0.181818	1.00e-04
65	3.953318	4.838358	0.190150	1.00e-04
70	3.890080	4.866067	0.194626	1.00e-04
75	3.854966	4.648773	0.172820	1.00e-04
80	3.825251	4.660875	0.173136	1.00e-04
85	3.791015	4.727506	0.183190	1.00e-04
90	3.738785	4.761650	0.185550	1.00e-04
95	3.707771	4.662730	0.178870	1.00e-04
100	3.687461	4.611537	0.173863	1.00e-04
105	3.652339	4.614544	0.174060	1.00e-04
110	3.625044	4.574481	0.172054	1.00e-04
115	3.597495	4.596128	0.174861	1.00e-04
120	3.580607	4.566322	0.172369	1.00e-04
125	3.537851	4.533288	0.168701	1.00e-04
130	3.539301	4.620197	0.178610	1.00e-04
135	3.523718	4.538634	0.171348	1.00e-04
140	3.465729	4.509636	0.169627	1.00e-04
145	3.459700	4.600736	0.176710	1.00e-04
150	3.443649	4.539889	0.172564	1.00e-04
155	3.444687	4.543021	0.173015	1.00e-04
160	3.424231	4.519879	0.170829	1.00e-04
165	3.362375	4.532560	0.172639	1.00e-04
170	3.375634	4.558828	0.175501	1.00e-04
175	3.350487	4.576693	0.177209	1.00e-04
180	3.336774	4.501360	0.169362	1.00e-04
185	3.318709	4.589641	0.179253	1.00e-04
190	3.318130	4.583393	0.179734	1.00e-04
195	3.295482	4.534148	0.174719	1.00e-04
200	3.263023	4.570582	0.177855	1.00e-04
205	3.246234	4.545135	0.176550	1.00e-04
210	3.261258	4.594097	0.181017	1.00e-04
215	3.220304	4.554883	0.176646	1.00e-04
220	3.223703	4.543576	0.176838	1.00e-04
225	3.217482	4.547788	0.176589	1.00e-04
230	3.219421	4.523221	0.174183	1.00e-04
235	3.189233	4.486276	0.171990	1.00e-04
240	3.182088	4.519358	0.174246	1.00e-04
245	3.152927	4.602352	0.183425	1.00e-04
250	3.166011	4.527284	0.175075	1.00e-04
255	3.156993	4.463297	0.169908	1.00e-04
260	3.154033	4.521097	0.175292	1.00e-04
265	3.132584	4.510831	0.173633	1.00e-04
270	3.130813	4.474513	0.170918	1.00e-04
275	3.119810	4.563036	0.179363	1.00e-04
280	3.120730	4.500601	0.173149	1.00e-04
285	3.099054	4.448245	0.170602	1.00e-04
290	3.121967	4.482309	0.173044	1.00e-04
295	3.091260	4.434746	0.168533	1.00e-04
300	3.096440	4.455679	0.169269	1.00e-04
305	3.072350	4.466426	0.171820	1.00e-04
310	3.072578	4.464668	0.171192	1.00e-04
315	3.060093	4.466728	0.171996	1.00e-04
320	3.066127	4.492506	0.175020	1.00e-04
325	3.044964	4.396740	0.165244	1.00e-04
330	3.061205	4.368587	0.162254	1.00e-04
335	3.036898	4.459230	0.171605	1.00e-04
340	3.029930	4.441892	0.169243	1.00e-04
345	3.027651	4.453107	0.171708	1.00e-04
350	3.003590	4.538703	0.179282	1.00e-04
355	2.989609	4.394150	0.164970	1.00e-04
360	3.011166	4.456977	0.171827	1.00e-04
365	2.996706	4.408154	0.165874	1.00e-04
370	3.002886	4.453589	0.170862	1.00e-04
375	2.983020	4.400999	0.166401	1.00e-04
380	2.983383	4.445724	0.171438	1.00e-04
385	2.976687	4.468384	0.173548	1.00e-04
390	2.978661	4.404095	0.166725	1.00e-04
395	2.975526	4.404413	0.166682	1.00e-04
400	2.944825	4.490822	0.174796	1.00e-04
405	2.963793	4.410804	0.168106	1.00e-04
410	2.982399	4.422759	0.168744	1.00e-04
415	2.932440	4.466137	0.173880	1.00e-04
420	2.954816	4.457983	0.172393	1.00e-04
425	2.956414	4.465790	0.173164	1.00e-04
430	2.928382	4.421102	0.168755	1.00e-04
