subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf1001,RAW_DMN,ridge,0.2463688057671108,0.0045995400459954,155,500,4,loro,10000,1.0,0.24867695263671555,-0.047688488072860954,0.40193354963023464,0.38255320887435396
