subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf001,GSR_DMN,ridge,-0.10355480049296759,0.82001799820018,155,500,4,loro,10000,1.0,0.03208374317780975,-0.17961167017404542,-0.011876327211273975,-0.2548149477643607
