subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf015,GSR_DMN,elasticnet,0.09819838429927774,0.1862813718628137,155,500,4,loro,10000,1.0,-0.0155534164874939,0.14365481044954856,0.013346395499428194,0.2513457477356281
