subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf006,PDA,ridge,-0.13071021045396247,0.8459154084591541,155,500,4,loro,10000,1.0,-0.15196123951308865,0.12401507742039049,-0.25862711863962073,-0.23626756108353095
