subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf005,GSR_DMN,ridge,0.14128155627233316,0.08449155084491551,155,500,4,loro,10000,1.0,0.13998514351027502,0.1324800774440923,-0.09264452925638626,0.3853055333913516
