subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf008,PDA,ridge,0.4799165300512961,9.999000099990002e-05,155,500,4,loro,10000,1.0,0.6038660696972178,0.2918561156622146,0.5440870025684245,0.47985693227732756
